,date,delta_deaths_per_capita,delta_cases_per_capita,delta_deaths_per_capita.l1,delta_cases_per_capita.l1,log_new_vaccines_per_capita,log_new_people_vaccinated_per_capita,delta_cases_per_capita_United_Kingdom,delta_deaths_per_capita_United Kingdom,delta_cases_per_capita_Germany,delta_deaths_per_capita_Germany,delta_cases_per_capita_France,delta_deaths_per_capita_France,full_lockdown,full_lockdown.l30,full_lockdown.l45,max_tp,min_tp,rain,humidity,day_of_the_week,season,trend
323,2021-01-18,1.6054894896630045e-06,0.000424852656202,2.6089204207025178e-06,0.0005912215045684,1.6410092724234262e-08,1.641346399523235e-08,0.0005504117942887,8.78207513661973e-06,8.511275222757714e-05,2.550641223456312e-06,5.54121800005955e-05,5.977277446530703e-06,1,0.0,0.0,2.075,4.1375,11.56470588235294,4.574999999999996,1,0,324
324,2021-01-19,1.84631291311252e-05,0.0004005696276709,1.6054894896630045e-06,0.000424852656202,1.4633219331564856e-08,1.4617048111296114e-08,0.0004890985418324,2.360457590977992e-05,0.0001355057947171,1.178777649531908e-05,0.0003563080300198,9.729761798819328e-06,1,0.0,0.0,0.625,6.7875000000000005,14.34705882352941,-1.4499999999999993,2,0,325
325,2021-01-20,1.204117117247286e-05,0.0004987051727265,1.84631291311252e-05,0.0004005696276709,1.521937082744866e-08,1.3729695070785026e-08,0.0005705269981075,2.668343363714225e-05,0.0001903922565583,1.3682879086578592e-05,0.0003968734241048,4.597905728100657e-06,1,0.0,0.0,-2.3999999999999995,1.475,4.847058823529411,-3.0249999999999995,3,0,326
326,2021-01-21,1.0034309310394156e-05,0.000521382711768,1.204117117247286e-05,0.0004987051727265,1.49466065409671e-08,1.36613212815648e-08,0.0005557338197889,1.891298318236999e-05,0.0002431214003554,1.2073829716641345e-05,0.0003350093441309,5.131856070718886e-06,1,0.0,0.0,-0.9375,0.2499999999999999,1.7647058823529411,1.4624999999999997,4,0,327
327,2021-01-22,1.0435681682809854e-05,0.0004730173408919,1.0034309310394156e-05,0.000521382711768,1.0891064880604169e-08,9.69985063933372e-09,0.000590466267199,2.0540379409690395e-05,0.000212895109969,1.0238321546490476e-05,0.0003454658716739,9.62593812108806e-06,1,0.0,0.0,-1.3125000000000009,-0.3874999999999999,1.564705882352941,-0.3750000000000009,5,0,328
328,2021-01-23,1.545283633800688e-05,0.000382307184726,1.0435681682809854e-05,0.0004730173408919,6.2580549322689285e-09,5.763121379572961e-09,0.0004920014648325,1.976333436421308e-05,0.0001956723222686,1.0476699230925588e-05,0.0003573462667971,3.4113494111712595e-06,1,0.0,0.0,-1.1500000000000004,-2.15,1.9411764705882355,0.1625000000000005,6,0,329
329,2021-01-24,4.615782282781328e-06,0.0002749400751047,1.545283633800688e-05,0.000382307184726,2.0845996507309294e-09,1.598540264066066e-09,0.0004402033488764,8.958009863897776e-06,0.000146089763906,4.159690593393776e-06,0.0002734419032363,2.5510960813977714e-06,1,0.0,0.0,-0.8499999999999992,-2.325,0.3764705882352941,0.3000000000000011,0,0,330
330,2021-01-25,1.4048033034551018e-06,0.0002747393889185,4.615782282781328e-06,0.0002749400751047,3.432956939257893e-09,1.8106823967800478e-09,0.0003255525516004,8.679446545707898e-06,8.020217192821269e-05,2.5863978761215406e-06,6.288748479724854e-05,6.600219512918745e-06,1,0.0,0.0,1.624999999999999,-2.75,6.194117647058825,2.474999999999998,1,0,331
331,2021-01-26,1.7861070572501494e-05,0.0001862367808009,1.4048033034551018e-06,0.0002747393889185,5.7308034835997675e-09,1.3314311402827691e-09,0.0002951598274631,2.391246168251585e-05,7.642388562991223e-05,1.0762752452247852e-05,0.0003275785351962,9.077155824508376e-06,1,1.0,0.0,4.8625,3.725,3.0,3.237500000000001,2,0,332
332,2021-01-27,1.083705405522566e-05,0.0002671133138426,1.7861070572501494e-05,0.0001862367808009,1.0832227513178116e-08,2.8502337231248166e-09,0.0003712369357835,2.5290617046192648e-05,0.0001573054339587,1.1704344305766808e-05,0.0003992168728308,5.191183886565139e-06,1,1.0,0.0,0.4250000000000007,7.387499999999999,10.158823529411766,-4.437499999999999,3,0,333
333,2021-01-28,9.43225075177045e-06,0.0002936038904221,1.083705405522566e-05,0.0002671133138426,1.4378790580713088e-08,1.2858476228427187e-09,0.0004208798513304,1.816526059143916e-05,0.0002092121747445,1.121567005267466e-05,0.0003525555456675,5.102192162795543e-06,1,1.0,0.0,0.9500000000000012,7.8625,4.170588235294118,0.5250000000000004,4,0,334
334,2021-01-29,9.43225075177045e-06,0.0002502556742012,9.43225075177045e-06,0.0002936038904221,1.4005924800758194e-08,2.028778628024812e-09,0.0004267443422397,1.826788918235121e-05,0.0001671265945574,9.999943862055256e-06,0.0003441754916792,1.217703420248583e-05,1,1.0,0.0,-0.9125000000000014,6.125,9.758823529411766,-1.8625000000000025,5,0,335
335,2021-01-30,1.565352252421478e-05,0.0002831682087393,9.43225075177045e-06,0.0002502556742012,8.51335402955448e-09,8.022110063968746e-10,0.0003418265138736,1.7608133955059405e-05,0.0001468525724962,9.463594072076174e-06,0.000356634333007,3.5745009047492143e-06,1,1.0,0.0,-3.774999999999999,3.7625,5.858823529411764,-2.862499999999997,6,0,336
336,2021-01-31,3.0102927931182147e-06,0.0002496536156426,1.565352252421478e-05,0.0002831682087393,4.217122408840837e-09,2.7822423570918706e-10,0.0003098503771908,8.620801636615143e-06,0.0001333961522099,4.755634804481609e-06,0.0002867906618017,2.892231022514919e-06,1,1.0,0.0,-0.2875000000000014,2.95,6.799999999999999,3.487499999999997,0,0,337
337,2021-02-01,2.006861862078918e-06,0.0002018903033251,3.0102927931182147e-06,0.0002496536156426,8.865187914079791e-09,1.2911822000463024e-09,0.0002735931621443,5.952458272901005e-06,6.684110271562224e-05,2.0858047388077955e-06,6.447450387114112e-05,6.748539052534811e-06,1,1.0,0.0,1.5749999999999993,4.45,11.68823529411765,1.8625000000000007,1,0,338
338,2021-02-02,2.0269304806996e-05,0.000174797668187,2.006861862078918e-06,0.0002018903033251,5.428413422932393e-09,1.0462481144331203e-09,0.0002475841449617,2.1244118318801712e-05,7.287205813183081e-05,1.0262159314933998e-05,0.0003461333096022,1.0767998576132224e-05,1,1.0,0.0,1.575000000000001,5.8625,8.329411764705883,1.7763568394002505e-15,2,0,339
339,2021-02-03,1.88645015035409e-05,0.0002018903033251,2.0269304806996e-05,0.000174797668187,7.317706989356552e-09,1.752640826064182e-09,0.0002820526902809,1.9382142455111155e-05,0.0001156727713721,1.1620912116214428e-05,0.000390999970336,5.295007564296624e-06,1,1.0,0.0,-1.049999999999999,5.1000000000000005,4.252941176470587,-2.625,3,0,340
340,2021-02-04,1.485077777938328e-05,0.0002637016486771,1.88645015035409e-05,0.0002018903033251,1.0151123152956249e-08,1.7698235080373787e-09,0.0003030768901906,1.3429684182209934e-05,0.0001693792636754,9.368242998302086e-06,0.0,0.0,1,1.0,0.0,0.3999999999999986,5.275,1.9058823529411768,1.4499999999999975,4,0,341
341,2021-02-05,7.024016517275943e-06,0.0002044992237458,1.485077777938328e-05,0.0002637016486771,9.688318912317037e-09,4.1600989938826865e-09,0.0002806891961445,1.4866484454979486e-05,0.0001538489575344,1.019064600960354e-05,0.0006761442852481,1.495060959330781e-05,1,1.0,0.0,-1.8625,3.3000000000000003,0.6705882352941177,-2.2624999999999984,5,0,342
342,2021-02-06,1.0636367869017649e-05,0.0001575386561731,7.024016517275943e-06,0.0002044992237458,3.717081558172118e-09,1.0818557470363702e-09,0.0002679925733259,1.2139496182172376e-05,0.0001249695010651,8.21211122879154e-06,0.0003053306042538,2.832903206668449e-06,1,1.0,0.0,-0.1999999999999993,3.75,0.6235294117647058,1.6625000000000003,6,0,343
343,2021-02-07,2.408234234494615e-06,0.000204699909932,1.0636367869017649e-05,0.0001575386561731,1.2528718704592276e-09,3.92400576011145e-10,0.0002326590155976,5.468637772886812e-06,0.0001026931064546,2.7532622552261946e-06,0.0002924119723532,2.5362641274361e-06,1,1.0,0.0,-1.7375000000000007,1.975,0.3058823529411765,-1.5375000000000014,0,0,344
344,2021-02-08,2.0068618620790266e-07,0.0001663688483663,2.408234234494615e-06,0.000204699909932,1.5629969655980246e-09,1.3986333000024703e-09,0.0002069432229605,4.8821886819605705e-06,5.4052139945671984e-05,1.8831837070378045e-06,6.402954525228793e-05,6.793034914419609e-06,1,1.0,0.0,-1.9875,0.4999999999999999,0.2764705882352941,-0.2499999999999991,1,0,345
345,2021-02-09,1.3044602103512372e-05,0.0001089725991108,2.0068618620790266e-07,0.0001663688483663,3.6185876540055403e-09,5.0379150638116865e-09,0.0001815939610053,1.542361109135924e-05,4.027390978532386e-05,5.732983310665794e-06,0.0002818664530865,1.0738334668209316e-05,1,1.0,0.0,-0.3499999999999996,-0.4875,0.2529411764705882,1.6375000000000002,2,0,346
346,2021-02-10,8.428819820731044e-06,0.0002004855000216,1.3044602103512372e-05,0.0001089725991108,6.924000528955761e-09,1.0071863999625637e-08,0.0001910357913692,1.4675888500428195e-05,9.620923343803268e-05,9.690052872289578e-06,0.0003765388152235,4.390258372637904e-06,1,1.0,1.0,0.4499999999999993,-1.4874999999999998,0.2294117647058823,0.7999999999999989,3,0,347
347,2021-02-11,1.0435681682809854e-05,0.0001729914925111,8.428819820731044e-06,0.0002004855000216,4.737628104080045e-09,6.764900239447591e-09,0.0001980438580057,9.940312091199189e-06,0.0001220136177781,7.937976891691091e-06,0.0003124054462934,5.339503426181422e-06,1,1.0,1.0,-0.2374999999999993,-0.3874999999999999,1.4176470588235297,-0.6874999999999987,4,0,348
348,2021-02-12,3.813037537949717e-06,0.000184430605125,1.0435681682809854e-05,0.0001729914925111,3.4424654753553636e-09,4.669844996039635e-09,0.0002222055605519,1.111321027305167e-05,0.0001175201984265,6.626899627297706e-06,0.0003070362789593,9.566610305241589e-06,1,1.0,1.0,2.3125,1.975,6.747058823529412,2.549999999999999,5,0,349
349,2021-02-13,1.3245288289720166e-05,0.0002159383363596,3.813037537949717e-06,0.000184430605125,2.1557422159467987e-09,1.262376125518406e-09,0.0001953022085057,9.104622136629336e-06,9.957035878856851e-05,6.567305206188847e-06,0.000314897214559,2.951558838361389e-06,1,1.0,1.0,3.437500000000001,2.0875000000000004,3.6999999999999993,1.125000000000001,6,0,350
350,2021-02-14,3.41166516553402e-06,0.0001577393423593,1.3245288289720166e-05,0.0002159383363596,1.860305273203234e-09,2.795396653726847e-09,0.0001610535815956,3.7972578637471104e-06,7.287205813183081e-05,2.598316760343356e-06,0.0002473228323099,2.47693631158963e-06,1,1.0,1.0,3.799999999999999,7.0125,6.71764705882353,0.362499999999998,0,0,351
351,2021-02-15,0.0,0.0001645626726904,3.41166516553402e-06,0.0001577393423593,6.5976841478119484e-09,2.0066989554010437e-09,0.000143313496595,3.372082272825672e-06,5.275298156550215e-05,1.3825905697240591e-06,6.490463053602374e-05,6.110765032185314e-06,1,1.0,1.0,-0.3499999999999996,7.7625,2.6,-4.149999999999999,1,0,352
352,2021-02-16,6.421957958652235e-06,0.0001426878783938,0.0,0.0001645626726904,8.901893774355548e-09,5.677193638331813e-09,0.0001558781683681,1.1714320591250936e-05,4.595921755910087e-05,6.293170869088398e-06,0.000290557978108,8.691525021506429e-06,1,1.0,1.0,-1.3749999999999982,6.5375000000000005,3.2,-1.0249999999999986,2,0,353
353,2021-02-17,1.1238426427641356e-05,0.0001280377868006,6.421957958652235e-06,0.0001426878783938,1.1165848869777861e-08,9.436943356439937e-09,0.0001865054721418,1.0834646954861577e-05,9.005908917960811e-05,6.67457516418475e-06,0.0003710658242116,4.597905728100657e-06,1,1.0,1.0,-1.400000000000002,3.4875,11.323529411764708,-0.0250000000000039,3,0,354
354,2021-02-18,9.231564565562657e-06,0.0001798148228422,1.1238426427641356e-05,0.0001280377868006,9.787930240487467e-09,7.852291903820084e-09,0.0001768290621415,6.656197182012538e-06,0.0001216560512514,6.364684174418964e-06,0.0003337337960903,4.01945952359763e-06,1,1.0,1.0,-0.4874999999999989,2.525,9.97058823529412,0.9125000000000032,4,0,355
355,2021-02-19,5.41852702761283e-06,0.0001511166982145,9.231564565562657e-06,0.0001798148228422,8.877913443582255e-09,8.372503436456576e-09,0.0001763892253233,7.814434136591561e-06,0.0001086167919128,6.054793184653287e-06,0.0003576874017383,8.469045712082004e-06,1,1.0,1.0,2.8125,6.312499999999999,7.882352941176471,3.299999999999999,5,0,356
356,2021-02-20,5.217840841404927e-06,0.0001962710901113,5.41852702761283e-06,0.0001511166982145,5.077017983675664e-09,5.077636199136547e-09,0.0001526380371408,6.52424613655422e-06,0.0001092246550081,5.840253268661589e-06,0.0003318056420752,2.328616771973564e-06,1,1.0,1.0,-0.1250000000000017,6.4125000000000005,3.6,-2.9375000000000018,6,0,357
357,2021-02-21,2.0068618620779427e-07,0.0001362659204351,5.217840841404927e-06,0.0001962710901113,1.1269914413100252e-09,9.433235237660584e-10,0.0001442371539132,3.1521638637283314e-06,9.148935528621728e-05,1.7282382121549657e-06,0.0003269852570377,2.358280679896907e-06,1,1.0,1.0,-0.9374999999999964,4.7,0.7588235294117646,-0.8124999999999947,0,0,358
358,2021-02-22,2.0068618620790266e-07,0.0001376707237386,2.0068618620779427e-07,0.0001362659204351,2.649362796161169e-09,3.311350951100969e-09,0.0001560247806409,2.5950372273483586e-06,5.207360516486237e-05,7.389708217490736e-07,6.890925810566079e-05,4.939040669217588e-06,1,1.0,1.0,0.3499999999999961,2.7875,8.741176470588234,1.2874999999999923,1,0,359
359,2021-02-23,8.83019219314685e-06,0.0001117822057177,2.0068618620790266e-07,0.0001376707237386,7.367060906028772e-09,1.084119495284351e-08,0.0001245178032309,8.034352545689119e-06,4.6281027433089234e-05,4.946336952029676e-06,0.0002993829907151,6.392572157456209e-06,1,1.0,1.0,1.7874999999999996,8.8125,11.51764705882353,1.4375000000000036,2,0,360
360,2021-02-24,1.1238426427641356e-05,0.0001083705405522,8.83019219314685e-06,0.0001117822057177,9.330519792604431e-09,1.2953421749899329e-08,0.0001457032766406,6.480262454734492e-06,9.54345059636201e-05,5.029769141582058e-06,0.0004674883569161,4.1084512473672265e-06,1,1.0,1.0,-1.8624999999999967,5.5375,2.158823529411765,-3.649999999999997,3,0,361
361,2021-02-25,6.82333033106804e-06,0.0001280377868006,1.1238426427641356e-05,0.0001083705405522,9.278861246717284e-09,1.2965137162475638e-08,0.0001464070155497,4.73557640922901e-06,0.000141465236828,4.588770425377063e-06,0.0003767761264868,3.871139983981564e-06,1,1.0,1.0,-1.012500000000001,3.4125,0.2176470588235294,0.8499999999999961,4,0,362
362,2021-02-26,5.819899400028527e-06,0.0001551304219386,6.82333033106804e-06,0.0001280377868006,8.437776607990579e-09,1.0867501381548337e-08,0.000124957640049,5.072784636511642e-06,0.0001191530855649,4.69604038337275e-06,0.0003738690635104,7.994423185310462e-06,1,1.0,1.0,1.5625,3.5125,0.1058823529411764,2.575000000000001,5,0,363
363,2021-02-27,2.6089204207025178e-06,0.0001463002297455,5.819899400028527e-06,0.0001551304219386,4.205434133581547e-09,5.828035260150765e-09,0.0001090208860031,4.251755909215034e-06,0.0001163521477728,4.398068277828887e-06,0.0003575984100145,2.743911482898636e-06,1,1.0,1.0,-0.4249999999999989,5.6375,0.2352941176470588,-1.987499999999999,6,0,364
364,2021-02-28,1.2041171172471991e-06,0.0001228199459592,2.6089204207025178e-06,0.0001463002297455,1.067095019327991e-09,1.5536645599634666e-09,8.852449027531295e-05,2.1112167273343828e-06,9.4039996509674e-05,1.8712648228160972e-06,0.0002959271454421,1.8094983833170065e-06,1,1.0,1.0,0.1000000000000014,1.125,0.0058823529411764,0.5250000000000004,0,0,365
365,2021-03-01,0.0,0.0001366672928075,1.2041171172471991e-06,0.0001228199459592,2.701331081615356e-09,3.5083078212904692e-09,8.000631722960422e-05,1.5247676364081413e-06,5.640016013735982e-05,7.151330533054431e-07,6.975467948147629e-05,5.56198273560563e-06,1,1.0,1.0,-0.9875000000000024,1.0625,0.0,-1.087500000000004,1,0,366
366,2021-03-02,2.8096066069104204e-06,7.16449684762116e-05,0.0,0.0001366672928075,5.722726002127159e-09,7.443889174340371e-09,9.36999035027336e-05,5.028800954692131e-06,4.699616048639208e-05,4.2669605513895705e-06,0.0003390139717006,6.184924801993456e-06,1,1.0,1.0,-1.5500000000000007,1.1125,0.0117647058823529,-0.5624999999999982,2,0,367
367,2021-03-03,4.816468468989122e-06,0.0001121835780902,2.8096066069104204e-06,7.16449684762116e-05,5.8064813990141194e-09,7.589637822169196e-09,9.362659736637108e-05,7.140017682026514e-06,0.000107496416796,4.982093604695014e-06,0.0003973183827237,4.77588917563985e-06,1,1.0,1.0,-2.2624999999999984,3.05,0.0058823529411764,-0.7124999999999977,3,0,368
368,2021-03-04,7.826761262107445e-06,9.231564565562178e-05,4.816468468989122e-06,0.0001121835780902,7.964097071706451e-09,1.0548105231134676e-08,9.636824686645036e-05,3.548017000103718e-06,0.0001419777488495,4.278879435611277e-06,0.0003749369641956,4.345762510753323e-06,1,1.0,1.0,-0.5874999999999995,2.825,0.088235294117647,1.674999999999999,4,0,369
369,2021-03-05,1.8061756758709071e-06,0.0001043568168281,7.826761262107445e-06,9.231564565562178e-05,7.811280874879183e-09,9.867813949867122e-09,8.7204979820725e-05,3.460049636464478e-06,0.0001261017950662,3.1465854345442534e-06,0.0003486547417756,6.511227789148932e-06,1,1.0,1.0,1.85,0.9375,0.0058823529411764,2.437499999999999,5,0,370
370,2021-03-06,2.809606606910312e-06,0.0001063636786901,1.8061756758709071e-06,0.0001043568168281,3.8461062211094765e-09,5.3699762272060085e-09,8.85391515025799e-05,2.316473909158481e-06,0.0001139087765073,3.575665266527541e-06,0.00034694906707,2.521432173474428e-06,1,1.0,1.0,1.0374999999999996,1.7625000000000002,0.0,-0.8125,6,0,371
371,2021-03-07,6.02058558623708e-07,0.000104356816828,2.809606606910312e-06,0.0001063636786901,5.512370434595569e-10,7.712425060147831e-10,7.591583482039616e-05,1.2022206363987518e-06,9.657871884890742e-05,1.1442128852887307e-06,0.0003237073952122,1.928154015009946e-06,1,1.0,1.0,0.1624999999999996,2.475,0.3941176470588235,-0.875,0,0,372
372,2021-03-08,0.0,8.669643244180875e-05,6.02058558623708e-07,0.000104356816828,2.9128560461930474e-09,3.3457428531979797e-09,6.908370291110882e-05,9.529797727551424e-07,5.9725528835232605e-05,4.052420635397656e-07,8.160541069680144e-05,5.324671472219751e-06,1,1.0,1.0,1.2500000000000018,4.925,1.2294117647058822,1.087500000000002,1,0,373
373,2021-03-09,6.020585586236429e-06,6.140997297961193e-05,0.0,8.669643244180875e-05,5.910628027302924e-09,6.765717755992903e-09,8.45366364570152e-05,3.386743500098698e-06,5.067909571091628e-05,3.0393154765484586e-06,0.0003430185992702,5.458159057874362e-06,1,1.0,1.0,-0.012500000000001,6.825,6.405882352941176,-1.2625000000000028,2,0,374
374,2021-03-10,9.43225075177045e-06,0.0001266329834971,6.020585586236429e-06,6.140997297961193e-05,6.005345641670738e-09,6.501694108049281e-09,8.689709404798712e-05,2.7856331818996477e-06,0.0001090101150922,3.575665266527541e-06,0.0004394263000207,4.9093767612944615e-06,1,1.0,1.0,2.4999999999999982,6.7125,8.829411764705881,2.5125,3,0,375
375,2021-03-11,2.00686186207881e-06,0.0001186055360488,9.43225075177045e-06,0.0001266329834971,6.7570520176897e-09,8.430454143649147e-09,9.90072677756193e-05,2.653682136440896e-06,0.0001711075018875,3.825961835184468e-06,0.0004157841654059,3.930467799828034e-06,1,1.0,1.0,-3.512499999999997,3.275,5.776470588235294,-6.012499999999996,4,0,376
376,2021-03-12,1.8061756758710155e-06,0.0001286398453592,2.00686186207881e-06,0.0001186055360488,5.937444958239418e-09,7.596179328812779e-09,9.689605104828276e-05,2.5657147728023067e-06,0.000152966960102,3.0035588238831214e-06,0.0003713624632909,3.3075257334399914e-06,1,1.0,1.0,-0.450000000000001,2.825,9.96470588235294,3.0624999999999964,5,0,377
377,2021-03-13,3.210978979326009e-06,0.0001079691681798,1.8061756758710155e-06,0.0001286398453592,2.6382101525696914e-09,3.538415512593361e-09,8.113523172963849e-05,1.7740085000517503e-06,0.0001510599386265,2.848613329000174e-06,0.0004413841179436,2.506600219512973e-06,1,1.0,1.0,-0.6749999999999989,2.5125,4.694117647058825,-0.2249999999999978,6,0,378
378,2021-03-14,0.0,7.686280931761685e-05,3.210978979326009e-06,0.0001079691681798,1.2132056737711218e-10,1.585190678107524e-10,6.770554754743224e-05,7.623838182040706e-07,0.0001286047607527,8.343218955231615e-07,0.0003919788792975,2.091305508587684e-06,1,1.0,1.0,2.7,4.825,2.0352941176470587,3.3749999999999982,0,0,379
379,2021-03-15,0.0,0.0001153945570695,0.0,7.686280931761685e-05,1.120290374770075e-09,1.1132850761919243e-09,7.4625646820356e-05,9.383185454818996e-07,7.871231140049034e-05,5.601875584226043e-07,9.557711132864716e-05,4.939040669217805e-06,1,1.0,1.0,1.6875,7.512499999999999,1.0411764705882354,-1.0124999999999993,1,0,380
380,2021-03-16,3.6123513517419222e-06,6.963810661413106e-05,0.0,0.0001153945570695,3.883202234953713e-09,3.7182634510021213e-09,7.761653718409145e-05,1.6127350000469474e-06,6.531548553523683e-05,2.836694444778468e-06,0.0004449882827563,6.051437216338844e-06,1,1.0,1.0,1.4124999999999996,4.624999999999999,0.1058823529411764,-0.2750000000000003,2,0,381
381,2021-03-17,2.809606606910312e-06,0.0001107787747867,3.6123513517419222e-06,6.963810661413106e-05,2.1933725276501103e-09,2.0078677607442222e-09,8.441934663881712e-05,2.0672330455148717e-06,0.0001601302095193,2.967802171217893e-06,0.0005705556049954,3.5745009047492143e-06,1,1.0,1.0,-1.5999999999999996,1.4375,0.1235294117647059,-3.0125,3,0,382
382,2021-03-18,0.0,0.0001165986741867,2.809606606910312e-06,0.0001107787747867,4.834588759124092e-09,4.728181636603519e-09,9.242437672997428e-05,1.3928165909498236e-06,0.0002086281494176,2.7055867183391506e-06,0.0005195781792293,3.974963661712832e-06,1,1.0,1.0,0.1374999999999993,7.337499999999999,0.0705882352941176,1.737499999999999,4,0,383
383,2021-03-19,2.00686186207881e-06,0.000102349954966,0.0,0.0001165986741867,4.745616925564221e-09,4.089678425041335e-09,7.040321336569677e-05,1.4661227273156038e-06,0.0002083659339647,2.693667834117444e-06,0.0005204236006051,4.227106879060166e-06,1,1.0,1.0,0.4250000000000007,5.075,0.0411764705882352,0.2875000000000014,5,0,384
384,2021-03-20,1.8061756758710155e-06,0.0001053602477591,2.00686186207881e-06,0.000102349954966,2.361756807650848e-09,2.034511385341997e-09,8.191227677510626e-05,1.4074778182228496e-06,0.0001910954707274,2.4672090339039306e-06,0.0005239684376019,2.6104238972442413e-06,1,1.0,1.0,-1.200000000000001,4.775,0.0705882352941176,-1.6250000000000018,6,0,385
385,2021-03-21,4.013723724156969e-07,0.0001541269910076,1.8061756758710155e-06,0.0001053602477591,1.033756438196233e-09,1.4003050483250016e-09,7.788043927500765e-05,4.838205000139758e-07,0.0001636820370174,1.1799695379541763e-06,0.0004546438847853,2.046809646702886e-06,1,1.0,1.0,-0.4875000000000007,5.949999999999999,0.088235294117647,0.7125000000000004,0,1,386
386,2021-03-22,2.0068618620790266e-07,0.000104356816828,4.013723724156969e-07,0.0001541269910076,2.721361058592038e-09,2.821268723081064e-09,7.83202760931967e-05,2.492408636438261e-07,9.188267846553522e-05,5.959442110878331e-07,0.0002342262169618,5.087360208833871e-06,1,1.0,1.0,-0.3499999999999996,6.9625,0.0,0.137500000000001,1,1,387
387,2021-03-23,4.415096096573425e-06,7.325045796587742e-05,2.0068618620790266e-07,0.000104356816828,5.43361850772242e-09,4.706043062947481e-09,7.886274150230299e-05,1.642057454593216e-06,8.921284839986249e-05,2.9797210554396e-06,0.0002177034202485,4.25677078698351e-06,1,1.0,1.0,0.8500000000000014,5.5875,0.8705882352941177,1.200000000000001,2,1,388
388,2021-03-24,3.6123513517419222e-06,0.0001364666066213,4.415096096573425e-06,7.325045796587742e-05,6.187748152428994e-09,4.9743655361924525e-09,8.217617886602246e-05,1.4368002727693351e-06,0.0001884733161986,2.9558832869960774e-06,0.0009696093263326,3.633828720595684e-06,1,1.0,1.0,-0.125,4.575,1.5235294117647062,-0.9750000000000014,3,1,389
389,2021-03-25,6.020585586235996e-07,0.0001192075946074,3.6123513517419222e-06,0.0001364666066213,7.936582936147236e-09,7.391587553904166e-09,9.119283363903664e-05,9.236573182086568e-07,0.0002700461598123,2.717505602560966e-06,0.000676945210762,3.337189641363335e-06,1,1.0,1.0,1.0249999999999986,5.75,4.7,1.1499999999999986,4,1,390
390,2021-03-26,4.01372372415762e-06,0.0001141904399522,6.020585586235996e-07,0.0001192075946074,7.178251691419155e-09,6.736721443068975e-09,9.070901313899816e-05,1.026285909120923e-06,0.0002571260893159,2.181155812581775e-06,0.0006209990804188,1.330426270356854e-05,1,1.0,1.0,-4.137499999999999,1.85,3.4764705882352933,-5.162499999999998,5,1,391
391,2021-03-27,4.013723724158053e-07,0.0001224185735868,4.01372372415762e-06,0.0001141904399522,4.082950902342463e-09,3.9087044229894764e-09,5.666564341075264e-05,8.503511818428768e-07,0.0002440033977878,1.8712648228160972e-06,0.00063212304589,2.818071252706777e-06,1,1.0,1.0,2.400000000000002,2.9250000000000003,5.041176470588234,6.537500000000001,6,1,392
392,2021-03-28,2.6089204207024094e-06,0.0001212144564695,4.013723724158053e-07,0.0001224185735868,0.0,0.0,5.662165972891709e-05,2.785633181900949e-07,0.0002047187553929,1.0726995799582731e-06,0.0005505472991011,1.9429859689716177e-06,1,1.0,1.0,2.587499999999997,9.1875,6.347058823529411,0.1874999999999946,0,1,393
393,2021-03-29,2.0068618620790266e-07,0.0001077684819936,2.6089204207024094e-06,0.0001212144564695,0.0,0.0,6.824801295654548e-05,3.372082272824154e-07,0.0001176632250372,5.125120215355604e-07,0.0001348817893269,5.339503426181422e-06,1,1.0,1.0,1.0500000000000007,11.0,0.611764705882353,-1.537499999999996,1,1,394
394,2021-03-30,2.809606606910312e-06,7.345114415208825e-05,2.0068618620790266e-07,0.0001077684819936,5.881666329646801e-09,4.952049681777047e-09,5.924601941081909e-05,8.063675000235821e-07,0.0001138134254335,2.1453991599165462e-06,0.0004553706505295,5.650974459375227e-06,1,1.0,1.0,0.4625000000000003,7.174999999999999,1.0411764705882354,-0.5875000000000004,2,1,395
395,2021-03-31,1.2041171172473076e-06,8.2281336345226e-05,2.809606606910312e-06,7.345114415208825e-05,6.772997421943389e-09,5.994814898585153e-09,5.940729291081803e-05,6.30432772745753e-07,0.0002032288948652,2.967802171217893e-06,0.0008756488979858,4.494082050369389e-06,1,1.0,1.0,-2.2,6.2125,0.4882352941176471,-2.6625,3,1,396
396,2021-04-01,3.6123513517419222e-06,0.000149711894911,1.2041171172473076e-06,8.2281336345226e-05,7.079525212202147e-09,5.951187249873932e-09,6.566763695646516e-05,7.477225909308279e-07,0.0002896288865887,2.3956957285733646e-06,0.0007513719557414,4.568241820177314e-06,1,1.0,1.0,1.4499999999999993,5.65,0.0058823529411764,3.649999999999999,4,1,397
397,2021-04-02,1.6054894896630045e-06,0.000117802791304,3.6123513517419222e-06,0.000149711894911,2.4898817756919207e-09,2.184953513829846e-09,4.9892156410547006e-05,7.623838182040706e-07,0.0002608805378458,2.76518113944801e-06,0.0006923111150663,4.924208715256133e-06,1,1.0,1.0,-0.4875000000000025,3.2125,0.0,-1.9375000000000016,5,1,398
398,2021-04-03,4.013723724158053e-07,0.0001019485825936,1.6054894896630045e-06,0.000117802791304,6.471161373494938e-10,8.698314268342348e-10,5.0185380956010994e-05,1.4661227273156038e-07,0.0002160774520562,1.430266106610995e-06,2.4472724036578297e-06,2.758743436860308e-06,1,1.0,1.0,-0.5625,1.125,0.0,-0.0749999999999975,6,1,399
