OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,SHAPE_Length,SHAPE_Area
5108,12,Leitrim,32044,2020/09/12 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,108,337.0365747,,,453253.685,-4618679673
5109,13,Limerick,194899,2020/09/12 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,860,441.2541881,,,673892.6905,-7206726912
5110,14,Longford,40873,2020/09/12 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,321,785.3595283,,,315245.1728,-3097977869
5111,15,Louth,128884,2020/09/12 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,893,692.8711089,,,352203.5172,-2386326963
5112,16,Mayo,130507,2020/09/12 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,601,460.5116967,,,2101964.077,-16036984139
5113,17,Meath,195044,2020/09/12 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,944,483.9933553,,,554844.7505,-6658570746
5114,18,Monaghan,61386,2020/09/12 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,586,954.6150588,,,392803.0473,-3768943157
5115,19,Offaly,77961,2020/09/12 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,672,861.9694463,,,561440.3786,-5558826350
5116,20,Roscommon,64544,2020/09/12 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,377,584.0976698,,,622494.1546,-7278743876
5117,21,Sligo,65535,2020/09/12 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,159,242.6184482,,,682286.8703,-5348370378
5118,22,Tipperary,159553,2020/09/12 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,743,465.6759823,,,781276.5797,-11551196729
5119,23,Waterford,116176,2020/09/12 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,248,213.4692191,,,643184.904,-4848379555
5120,24,Westmeath,88770,2020/09/12 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,707,796.4402388,,,422669.3327,-5208705730
5121,25,Wexford,149722,2020/09/12 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,335,223.748013,,,589324.4767,-6332221063
5122,26,Wicklow,142425,2020/09/12 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,803,563.8055117,,,427539.1986,-5580728579
5123,1,Carlow,56932,2020/09/13 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,246,432.0944284,,,319348.5725,-2432351721
5124,2,Cavan,76176,2020/09/13 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,905,1188.038227,,,515954.4965,-5575009911
5125,3,Clare,118817,2020/09/13 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,505,425.0233552,,,1013948.95,-8722541706
5126,4,Cork,542868,2020/09/13 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1688,310.9411496,,,2129949.409,-19529490886
5127,5,Donegal,159192,2020/09/13 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,591,371.2498115,,,2145085.774,14624041937
5128,6,Dublin,1347359,2020/09/13 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,14660,1088.054483,,,449433.5318,-2612632655
5129,7,Galway,258058,2020/09/13 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,564,218.5555185,,,1972288.286,-17079158586
5130,8,Kerry,147707,2020/09/13 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,348,235.6015626,,,1753779.819,-12483603408
5131,9,Kildare,222504,2020/09/13 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,2384,1071.441412,,,422182.0368,-4726063622
5132,10,Kilkenny,99232,2020/09/13 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,432,435.3434376,,,453397.5722,-5585391835
5133,11,Laois,84697,2020/09/13 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,421,497.0660118,,,398512.4622,-4731211499
5134,12,Leitrim,32044,2020/09/13 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,108,337.0365747,,,453253.685,-4618679673
5135,13,Limerick,194899,2020/09/13 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,866,444.3327057,,,673892.6905,-7206726912
5136,14,Longford,40873,2020/09/13 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,323,790.2527341,,,315245.1728,-3097977869
5137,15,Louth,128884,2020/09/13 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,910,706.0612644,,,352203.5172,-2386326963
5138,16,Mayo,130507,2020/09/13 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,605,463.5766664,,,2101964.077,-16036984139
5139,17,Meath,195044,2020/09/13 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,951,487.5822891,,,554844.7505,-6658570746
5140,18,Monaghan,61386,2020/09/13 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,586,954.6150588,,,392803.0473,-3768943157
5141,19,Offaly,77961,2020/09/13 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,672,861.9694463,,,561440.3786,-5558826350
5142,20,Roscommon,64544,2020/09/13 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,379,587.1963312,,,622494.1546,-7278743876
5143,21,Sligo,65535,2020/09/13 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,159,242.6184482,,,682286.8703,-5348370378
5144,22,Tipperary,159553,2020/09/13 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,745,466.9294842,,,781276.5797,-11551196729
5145,23,Waterford,116176,2020/09/13 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,255,219.49456,,,643184.904,-4848379555
5146,24,Westmeath,88770,2020/09/13 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,711,800.9462656,,,422669.3327,-5208705730
5147,25,Wexford,149722,2020/09/13 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,341,227.7554401,,,589324.4767,-6332221063
5148,26,Wicklow,142425,2020/09/13 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,806,565.9118834,,,427539.1986,-5580728579
5149,1,Carlow,56932,2020/09/14 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,250,439.1203541,,,319348.5725,-2432351721
5150,2,Cavan,76176,2020/09/14 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,909,1193.289225,,,515954.4965,-5575009911
5151,3,Clare,118817,2020/09/14 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,509,428.3898769,,,1013948.95,-8722541706
5152,4,Cork,542868,2020/09/14 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1697,312.5990112,,,2129949.409,-19529490886
5153,5,Donegal,159192,2020/09/14 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,593,372.5061561,,,2145085.774,14624041937
5154,6,Dublin,1347359,2020/09/14 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,14871,1103.714749,,,449433.5318,-2612632655
5155,7,Galway,258058,2020/09/14 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,569,220.4930674,,,1972288.286,-17079158586
5156,8,Kerry,147707,2020/09/14 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,356,241.0176904,,,1753779.819,-12483603408
5157,9,Kildare,222504,2020/09/14 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,2395,1076.385144,,,422182.0368,-4726063622
5158,10,Kilkenny,99232,2020/09/14 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,436,439.3743954,,,453397.5722,-5585391835
5159,11,Laois,84697,2020/09/14 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,422,498.2466911,,,398512.4622,-4731211499
5160,12,Leitrim,32044,2020/09/14 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,112,349.5194108,,,453253.685,-4618679673
5161,13,Limerick,194899,2020/09/14 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,871,446.898137,,,673892.6905,-7206726912
5162,14,Longford,40873,2020/09/14 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,323,790.2527341,,,315245.1728,-3097977869
5163,15,Louth,128884,2020/09/14 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,930,721.5790944,,,352203.5172,-2386326963
5164,16,Mayo,130507,2020/09/14 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,609,466.6416361,,,2101964.077,-16036984139
5165,17,Meath,195044,2020/09/14 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,957,490.6585181,,,554844.7505,-6658570746
5166,18,Monaghan,61386,2020/09/14 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,588,957.8731307,,,392803.0473,-3768943157
5167,19,Offaly,77961,2020/09/14 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,677,868.3829094,,,561440.3786,-5558826350
5168,20,Roscommon,64544,2020/09/14 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,384,594.9429846,,,622494.1546,-7278743876
5169,21,Sligo,65535,2020/09/14 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,162,247.1961547,,,682286.8703,-5348370378
5170,22,Tipperary,159553,2020/09/14 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,750,470.0632392,,,781276.5797,-11551196729
5171,23,Waterford,116176,2020/09/14 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,266,228.9629528,,,643184.904,-4848379555
5172,24,Westmeath,88770,2020/09/14 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,715,805.4522924,,,422669.3327,-5208705730
5173,25,Wexford,149722,2020/09/14 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,346,231.0949627,,,589324.4767,-6332221063
5174,26,Wicklow,142425,2020/09/14 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,814,571.5288748,,,427539.1986,-5580728579
5175,1,Carlow,56932,2020/09/15 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,257,451.415724,,,319348.5725,-2432351721
5176,2,Cavan,76176,2020/09/15 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,909,1193.289225,,,515954.4965,-5575009911
5177,3,Clare,118817,2020/09/15 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,513,431.7563985,,,1013948.95,-8722541706
5178,4,Cork,542868,2020/09/15 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1704,313.8884591,,,2129949.409,-19529490886
5179,5,Donegal,159192,2020/09/15 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,613,385.0696015,,,2145085.774,14624041937
5180,6,Dublin,1347359,2020/09/15 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,15004,1113.585911,,,449433.5318,-2612632655
5181,7,Galway,258058,2020/09/15 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,576,223.2056359,,,1972288.286,-17079158586
5182,8,Kerry,147707,2020/09/15 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,361,244.4027703,,,1753779.819,-12483603408
5183,9,Kildare,222504,2020/09/15 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,2397,1077.284004,,,422182.0368,-4726063622
5184,10,Kilkenny,99232,2020/09/15 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,438,441.3898742,,,453397.5722,-5585391835
5185,11,Laois,84697,2020/09/15 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,426,502.9694086,,,398512.4622,-4731211499
5186,12,Leitrim,32044,2020/09/15 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,113,352.6401198,,,453253.685,-4618679673
5187,13,Limerick,194899,2020/09/15 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,872,447.4112232,,,673892.6905,-7206726912
5188,14,Longford,40873,2020/09/15 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,324,792.699337,,,315245.1728,-3097977869
5189,15,Louth,128884,2020/09/15 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,943,731.6656839,,,352203.5172,-2386326963
5190,16,Mayo,130507,2020/09/15 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,612,468.9403634,,,2101964.077,-16036984139
5191,17,Meath,195044,2020/09/15 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,957,490.6585181,,,554844.7505,-6658570746
5192,18,Monaghan,61386,2020/09/15 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,590,961.1312026,,,392803.0473,-3768943157
5193,19,Offaly,77961,2020/09/15 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,679,870.9482947,,,561440.3786,-5558826350
5194,20,Roscommon,64544,2020/09/15 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,386,598.041646,,,622494.1546,-7278743876
5195,21,Sligo,65535,2020/09/15 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,162,247.1961547,,,682286.8703,-5348370378
5196,22,Tipperary,159553,2020/09/15 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,751,470.6899902,,,781276.5797,-11551196729
5197,23,Waterford,116176,2020/09/15 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,274,235.8490566,,,643184.904,-4848379555
5198,24,Westmeath,88770,2020/09/15 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,718,808.8318125,,,422669.3327,-5208705730
5199,25,Wexford,149722,2020/09/15 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,350,233.7665807,,,589324.4767,-6332221063
5200,26,Wicklow,142425,2020/09/15 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,827,580.6564859,,,427539.1986,-5580728579
5201,1,Carlow,56932,2020/09/16 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,258,453.1722054,,,319348.5725,-2432351721
5202,2,Cavan,76176,2020/09/16 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,911,1195.914724,,,515954.4965,-5575009911
5203,3,Clare,118817,2020/09/16 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,515,433.4396593,,,1013948.95,-8722541706
5204,4,Cork,542868,2020/09/16 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1712,315.3621138,,,2129949.409,-19529490886
5205,5,Donegal,159192,2020/09/16 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,629,395.1203578,,,2145085.774,14624041937
5206,6,Dublin,1347359,2020/09/16 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,15124,1122.492224,,,449433.5318,-2612632655
5207,7,Galway,258058,2020/09/16 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,580,224.7556751,,,1972288.286,-17079158586
