date,ind,rain,ind,maxt,ind,mint,gmin,soil
30-Jun-16,0,1.2,0,15,0,7.9,4.9,14.9
01-Jul-16,0,4.3,0,15,0,9.4,5.8,14.9
02-Jul-16,0,0,0,17.4,0,8.2,5.9,15.5
03-Jul-16,0,0,0,19.4,0,6.4,2.9,15.4
04-Jul-16,0,0.2,0,21.6,0,6.1,4.6,15.5
05-Jul-16,0,0,0,18.1,0,9.9,8.1,15.8
06-Jul-16,0,0.1,0,18,0,11.6,9.9,17.8
07-Jul-16,0,0,0,23,0,12.9,13.2,16.8
08-Jul-16,0,7.5,0,20.3,0,14,12.4,18.5
09-Jul-16,0,0,0,22.5,0,14.9,14.8,18.1
10-Jul-16,0,0.3,0,18.7,0,14.3,11.5,18.1
11-Jul-16,0,0,0,18.5,0,13.2,12.7,17.3
12-Jul-16,4,0,0,17.4,0,9.2,6.9,16.5
13-Jul-16,0,0.1,0,17.6,0,7.5,3.9,16.4
14-Jul-16,0,7.6,0,19.5,0,8.5,5.2,16.2
15-Jul-16,0,1,0,24,0,11.1,10.3,18.1
16-Jul-16,0,0.1,0,21,0,14.4,13.3,17.9
17-Jul-16,0,0,0,21.5,0,13.7,12.3,19
18-Jul-16,0,0,0,26.1,0,14.9,11.3,21
19-Jul-16,0,0,0,28.8,0,13.4,11.2,21.8
20-Jul-16,0,0.2,0,20.4,0,16,16.1,21.4
21-Jul-16,0,1.8,0,21.5,0,14.1,12.9,19.7
22-Jul-16,0,0.1,0,19.1,0,13,11.7,19.1
23-Jul-16,0,0.6,0,21.8,0,13.3,10.9,18.8
24-Jul-16,0,0.5,0,20.2,0,12.5,10.9,18.9
25-Jul-16,0,1.7,0,18.3,0,11.4,7.4,18.7
26-Jul-16,0,2.1,0,20.3,0,13.6,12.4,17.5
27-Jul-16,0,0.4,0,19.7,0,12.8,12,18
28-Jul-16,0,0.2,0,20.6,0,13.6,12.9,18.5
29-Jul-16,0,0,0,20.3,0,12.3,12.4,17.9
30-Jul-16,0,0,0,17.6,0,12.1,11.6,18.8
31-Jul-16,0,1.6,0,18.2,0,9.5,5.7,17.7
01-Aug-16,0,2.7,0,18.3,0,11.1,10.7,17.6
02-Aug-16,0,2.1,0,23,0,13.7,12.4,17.5
03-Aug-16,0,1.4,0,18.3,0,14,12.5,17
04-Aug-16,0,1,0,19.4,0,13.5,12.2,16.9
05-Aug-16,0,0,0,20.8,0,12.6,9.9,18.3
06-Aug-16,0,0,0,22.7,0,10.1,7.5,18.5
07-Aug-16,0,1,0,21.6,0,14.6,8.2,19.4
08-Aug-16,0,0.1,0,18.5,0,11.2,8.9,16.8
09-Aug-16,0,0.1,0,17.3,0,8.5,5.8,16.4
10-Aug-16,0,0.2,0,17.2,0,11,8.6,16.3
11-Aug-16,0,0,0,18.6,0,12.1,10.1,16.2
12-Aug-16,0,1.5,0,20.2,0,13.3,10.8,16.9
13-Aug-16,0,0,0,18.5,0,12.4,12,17
14-Aug-16,0,0,0,18.1,0,12.6,12.5,17
15-Aug-16,0,0,0,23.5,0,8.6,6,17.1
16-Aug-16,0,0.6,0,25.2,0,11.1,7.6,17.7
17-Aug-16,0,2.4,0,18.4,0,14.7,14,18
18-Aug-16,0,3.7,0,23.2,0,13.8,13.9,18.1
19-Aug-16,0,12.2,0,20.5,0,12.5,12.4,17
20-Aug-16,0,2.8,0,18.7,0,14,12.5,16.5
21-Aug-16,0,2.3,0,18.8,0,12.1,9.7,16.5
22-Aug-16,0,7.3,0,21.8,0,13.6,14.5,17.9
23-Aug-16,0,0.2,0,17.3,0,12.8,12.9,17
24-Aug-16,0,0,0,21.1,0,7.1,5.1,16
25-Aug-16,0,0,0,23,0,7.4,6.4,15.6
26-Aug-16,0,0,0,20.6,0,8.8,5.5,16.2
27-Aug-16,0,1.2,0,22.1,0,8.5,7.2,16.9
28-Aug-16,0,0,0,21,0,12.1,10.6,17.1
29-Aug-16,0,0,0,21.9,0,6.6,4.4,17
30-Aug-16,0,1.7,0,21.3,0,12.6,11.9,17.9
31-Aug-16,4,0,0,18.1,0,10.3,6.4,16.7
01-Sep-16,0,0,0,17.9,0,6.6,3.4,15
02-Sep-16,0,8.3,0,19.4,0,13.1,11.1,16.2
03-Sep-16,0,5.8,0,21.7,0,11.8,8.2,15.6
04-Sep-16,0,8.5,0,21.2,0,12.3,10.8,16
05-Sep-16,0,0,0,25.7,0,13.1,13.2,17.6
06-Sep-16,0,0,0,23.6,0,15.8,14.9,18.5
07-Sep-16,0,1,0,19.7,0,16.5,15.4,18.5
08-Sep-16,0,5.2,0,17.9,0,13.2,12.8,16.6
09-Sep-16,0,12.7,0,17.9,0,12.2,10.5,15.8
10-Sep-16,0,0,0,17.2,0,9.7,6.2,14.5
11-Sep-16,0,3.4,0,18.3,0,9.2,6.6,14
12-Sep-16,0,9.6,0,19.4,0,14.8,14.3,17.2
13-Sep-16,0,1,0,18,0,10.1,7.9,15.1
14-Sep-16,4,0,0,22,0,11.4,11,14.9
15-Sep-16,0,0,0,18.7,0,12.9,13.9,16.9
16-Sep-16,0,0,0,17.2,0,7.6,4.5,14
17-Sep-16,0,0,0,17.7,0,9.9,8.6,15.4
18-Sep-16,0,2.1,0,16.6,0,10.1,9,14.4
19-Sep-16,0,0,0,15.1,0,9,6.8,13.9
20-Sep-16,0,0,0,16.4,0,9.6,8.9,14.3
21-Sep-16,0,8.4,0,15.2,0,10.8,9,14.2
22-Sep-16,0,0.5,0,16.5,0,3.1,-0.2,11
23-Sep-16,0,5.1,0,16.9,0,6.6,3.7,11.5
24-Sep-16,0,9.2,0,16.9,0,10.4,11.1,15
25-Sep-16,0,3.6,0,15.5,0,9,7.5,12.9
26-Sep-16,0,0.4,0,17,0,8,7,12.6
27-Sep-16,0,0,0,19.2,0,11.5,10.7,14.9
28-Sep-16,0,2.3,0,22.7,0,12.7,10.8,15
29-Sep-16,0,0.1,0,16.1,0,10.7,9.1,13.2
30-Sep-16,0,3.2,0,14.7,0,6.6,3.6,11.5
01-Oct-16,4,0,0,14.1,0,6.4,3.7,12.8
02-Oct-16,0,0,0,15.3,0,1.8,-0.1,9.7
03-Oct-16,0,0,0,16.6,0,7.2,8.1,13
04-Oct-16,0,0,0,16.2,0,12.4,10.7,12.9
05-Oct-16,0,0,0,17.1,0,11.8,8.9,13.5
06-Oct-16,4,0,0,14.4,0,7.5,4.1,12
07-Oct-16,4,0,0,14.5,0,5.8,2.4,11.7
08-Oct-16,0,0,0,15.6,0,10.2,9.9,12.8
09-Oct-16,0,0,0,15.9,0,7.8,6.1,12.6
10-Oct-16,0,0,0,15.2,0,8.1,7.2,12.6
11-Oct-16,0,0,0,13.8,0,4.3,1.3,10.4
12-Oct-16,0,0,0,14.4,0,3.4,1.3,10.5
13-Oct-16,0,1.3,0,14.5,0,3.3,1,10.1
14-Oct-16,0,17.9,0,12.5,0,1.4,-1.1,9.5
15-Oct-16,0,5,0,14.4,0,7.3,6.1,9.9
16-Oct-16,0,1.4,0,14.3,0,6.7,4.6,10.3
17-Oct-16,0,1.9,0,14.3,0,8.9,6.9,10.1
18-Oct-16,0,0,0,12.4,0,5.4,2.6,9
19-Oct-16,0,0,0,12.9,0,5.2,0.9,9.5
20-Oct-16,0,0,0,14.7,0,3,1.3,9.2
21-Oct-16,0,0,0,12.4,0,2,0.4,8.6
22-Oct-16,0,0,0,13.6,0,3.5,1.9,9.1
23-Oct-16,0,0,0,11.4,0,2.6,-0.6,7.5
24-Oct-16,0,0,0,13,0,1.5,-0.6,7.5
25-Oct-16,0,0,0,13.3,0,1.9,-0.3,8.1
26-Oct-16,0,0.1,0,14.9,0,6.5,6.4,10
27-Oct-16,0,0,0,16.8,0,10.6,10.4,11.4
28-Oct-16,0,0,0,15.4,0,12.6,11.4,12.5
29-Oct-16,0,0,0,12.7,0,10.4,9.9,12
30-Oct-16,0,0,0,14.1,0,7.6,5.7,10.3
31-Oct-16,0,0,0,14.2,0,10.3,9.5,11.9
01-Nov-16,0,0,0,10.6,0,7.3,6.5,10.4
02-Nov-16,0,0,0,10,1,-2,-4.4,5.9
03-Nov-16,0,0.1,0,10.4,0,2.2,1.5,8
04-Nov-16,0,0,0,10.1,0,2.9,-0.2,8.9
05-Nov-16,0,0,0,9.3,0,3.7,1.1,6.5
06-Nov-16,0,0,0,8.3,0,1.5,-0.1,4.9
07-Nov-16,0,1.1,0,8.8,1,-3.4,-6.9,3.4
08-Nov-16,0,9.2,0,10.9,1,-0.2,-2.4,5.6
09-Nov-16,0,3.1,0,10.4,0,3.4,1.4,5.5
10-Nov-16,0,0,0,10.4,0,5.5,1.8,6.2
11-Nov-16,0,8.1,0,13.2,1,-2,-4.9,4.5
12-Nov-16,0,0,0,12.1,0,4.3,4.4,8.8
13-Nov-16,0,0,0,13,0,2,-1.1,7.2
14-Nov-16,0,0.4,0,15.8,0,7.2,6.8,9.9
15-Nov-16,0,0.5,0,13,0,12.8,12.4,11.7
16-Nov-16,0,4.4,0,10.8,0,7.3,3.3,8.9
17-Nov-16,0,7.1,0,6.9,0,4.5,2.8,6.9
18-Nov-16,0,0.7,0,5,0,0.4,-1.9,3.9
19-Nov-16,0,0,0,4,1,-0.2,-4.1,3.1
20-Nov-16,0,0,0,1,1,-3.6,-7.1,2.2
21-Nov-16,0,0,0,4.8,1,-1.1,-2.1,3.1
22-Nov-16,0,0,0,7.4,0,0.5,-0.6,3.6
23-Nov-16,0,0,0,6.6,1,-2.6,-6.8,2.5
24-Nov-16,0,0,0,8.5,1,-1.6,-5,2.2
25-Nov-16,0,0,0,7.7,1,-1.5,-4.1,2.3
26-Nov-16,0,0,0,7.8,1,-0.9,-3.3,2.8
27-Nov-16,0,0,0,10.1,0,1.9,-0.5,4.6
28-Nov-16,0,0,0,6.9,0,4.4,2.9,5.6
29-Nov-16,0,0,0,7.9,1,-0.9,-4.6,4
30-Nov-16,0,0,0,7.4,1,-5.6,-7.5,2
01-Dec-16,0,0,0,6.3,1,-6.9,-9,1.2
02-Dec-16,0,0,0,5.9,1,-5.6,-5.7,2.1
03-Dec-16,0,0,0,7.7,1,-2.2,-2.6,4.4
04-Dec-16,0,0,0,6.4,1,-1,-5.1,3
05-Dec-16,0,0.1,0,10.9,0,1,-0.6,4
06-Dec-16,0,0.9,0,13.9,0,4.5,4.9,7
07-Dec-16,0,3.7,0,14.8,0,10.9,10.5,9.6
08-Dec-16,0,0.5,0,13.5,0,7.2,1.9,8.4
09-Dec-16,0,0.1,0,13.3,0,7.2,2.9,9.8
10-Dec-16,0,0,0,9.9,0,4.4,0.4,6.9
11-Dec-16,0,0.7,0,9.3,0,2.8,-0.7,5.4
12-Dec-16,0,7.8,0,10.9,0,3.6,0.4,7.1
13-Dec-16,0,14.1,0,12.4,0,8.3,7.1,8.6
14-Dec-16,0,6.8,0,8.4,0,8.1,7.5,9.5
15-Dec-16,0,15.1,0,9.9,1,-0.7,-1.7,6.9
16-Dec-16,4,0,0,8.7,0,5.9,5.4,8.2
17-Dec-16,0,0,0,5.1,1,-3.4,-4.4,4.1
18-Dec-16,4,0,0,8.9,1,-2.1,-1.9,3.8
19-Dec-16,0,0,0,9.6,0,3.4,1.1,6
20-Dec-16,0,8.2,0,8.1,1,-3.5,-5.4,2.5
21-Dec-16,0,0.2,0,7.9,1,-2.4,-2,4.8
22-Dec-16,0,0.2,0,10.1,0,1.4,-1,5.1
23-Dec-16,0,4.1,0,11.8,0,4.1,3.4,6.2
24-Dec-16,0,1.3,0,12.8,0,4.4,2.6,4.8
25-Dec-16,0,2.8,0,13.1,0,7.2,6.8,8.6
26-Dec-16,0,0,0,7.9,0,2.4,-1.9,4.7
27-Dec-16,0,0,0,7.9,1,-0.2,-3.6,3.4
28-Dec-16,0,0,0,9,0,2.2,0.3,3.8
29-Dec-16,4,0,0,9.9,0,4.1,0.6,5.3
30-Dec-16,0,0,0,12,0,5.1,1.8,6.2
31-Dec-16,0,6,0,10.4,0,8.3,6.9,7.2
01-Jan-17,4,0,0,5.3,0,1.5,0.1,4.3
02-Jan-17,0,0,0,4.8,1,-1.6,-4.2,2.3
03-Jan-17,0,0,0,4.1,1,-4.8,-7.1,1.7
04-Jan-17,0,0,0,6.4,1,-1,-0.1,3.7
05-Jan-17,0,8.9,0,9.3,1,-0.1,-2.5,3.9
06-Jan-17,0,0.6,0,12,0,4.1,3.9,7
07-Jan-17,0,1.6,0,10.9,0,7.7,6.8,7.5
08-Jan-17,0,1.9,0,10.9,0,6.8,2.1,7.9
09-Jan-17,0,1.9,0,8.5,0,5.2,2.5,7.8
10-Jan-17,0,0,0,11.5,0,5,3.4,6.5
11-Jan-17,0,2.1,0,7.9,0,6.8,5.6,7.2
12-Jan-17,0,1.4,0,3.1,0,2,1.5,5
13-Jan-17,0,0,0,4.8,1,-0.1,-1.4,2.6
14-Jan-17,0,0.2,0,8.8,1,-0.2,-3.7,3.1
15-Jan-17,0,0.1,0,10.5,0,3.3,1.9,5.9
16-Jan-17,0,0.1,0,10.3,0,7.5,6.5,7
17-Jan-17,0,0.2,0,9,0,6.5,4.9,7.1
18-Jan-17,0,0,0,9.4,0,6.9,6.4,7
19-Jan-17,0,0.1,0,9,0,3.5,-1.5,6.5
20-Jan-17,0,0,0,8.8,0,3.5,-1.3,6.6
21-Jan-17,0,0.4,0,3.8,1,-4.7,-8.4,1.9
22-Jan-17,0,0,0,6.3,1,-2,-3.8,3.6
23-Jan-17,0,0.3,0,9.9,0,1.4,0.5,3.9
24-Jan-17,0,0,0,10.9,0,3.9,3,6.5
25-Jan-17,0,0,0,9.9,0,8.3,6.8,7
26-Jan-17,0,1,0,7.2,0,5.4,5,6
27-Jan-17,0,2.5,0,8.9,0,4.1,4,6
28-Jan-17,0,0,0,7.4,1,-1.1,-5,3.8
29-Jan-17,0,0,0,8.9,1,-1,-4.5,3.4
30-Jan-17,0,17,0,11,0,4.7,4.5,6.3
31-Jan-17,0,0.1,0,10.9,0,7.8,6.5,8.1
01-Feb-17,0,10.6,0,11,0,5.4,0.4,6.7
02-Feb-17,0,5.1,0,10.9,0,6.8,4.4,9
03-Feb-17,0,0,0,6.5,0,3.1,1.3,6
04-Feb-17,0,0,0,7,1,-1.4,-4.5,3.1
05-Feb-17,0,1.7,0,7.4,1,-5.6,-8,1.7
06-Feb-17,0,7.2,0,10.9,1,-3.4,-4.6,4
07-Feb-17,0,0,0,6.9,1,-0.2,-3,3.5
08-Feb-17,0,0.2,0,8.4,1,-3.2,-7,2
09-Feb-17,0,0,0,5.5,1,-2.5,-4,4.6
10-Feb-17,0,0,0,3.1,0,0.4,-0.5,2.9
11-Feb-17,0,1.2,0,4.5,1,-1.6,-4.1,2.3
12-Feb-17,0,0.6,0,6.9,1,-0.1,-0.4,3.9
13-Feb-17,0,1.5,0,9.3,0,1.5,1.2,4.5
14-Feb-17,0,4,0,9.5,0,5.5,4.7,5.4
15-Feb-17,0,0.1,0,11.4,0,6.3,4.4,7
16-Feb-17,0,0.8,0,10.3,0,4.7,2.1,5.5
17-Feb-17,0,1.5,0,11,0,6.6,4.7,7.1
18-Feb-17,0,0.1,0,13,0,8.8,8.7,8.8
19-Feb-17,0,0.1,0,12.8,0,6.6,2.1,8.6
20-Feb-17,0,6.8,0,12.8,0,9.9,9.8,9.9
21-Feb-17,0,3.8,0,13.3,0,8.2,8.1,9.6
22-Feb-17,0,8.4,0,11,0,8.9,8.8,9.7
23-Feb-17,0,0,0,8.3,0,5.5,4.3,7.9
24-Feb-17,0,2.2,0,10.3,1,-0.9,-4.3,4.5
25-Feb-17,0,2.5,0,12.6,0,2.9,2.8,8.2
26-Feb-17,0,2.1,0,12,0,6.2,4.4,8.8
27-Feb-17,4,0,0,6.9,0,0.9,-0.6,4.9
28-Feb-17,0,0.5,0,9.2,1,-1.1,-4.4,3.9
01-Mar-17,0,8.7,0,9.3,0,0.5,-2.4,4
02-Mar-17,0,10.5,0,7.9,0,2,-0.5,4.5
03-Mar-17,0,8.5,0,8.4,0,4.3,2.5,6
04-Mar-17,0,4.3,0,7.2,0,2.5,2.8,6
05-Mar-17,0,2,0,8.4,0,2.9,1.8,5.9
06-Mar-17,0,1.9,0,7.7,0,1.3,-1.1,4.6
07-Mar-17,0,1.5,0,11,0,0.3,-3,4.4
08-Mar-17,4,0,0,13.4,0,4.3,4.5,7.1
09-Mar-17,0,0.3,0,12.7,0,5.2,0.4,7
10-Mar-17,0,1.8,0,10.8,0,6.8,6.9,9
11-Mar-17,0,3,0,14.1,0,9,8.7,9.2
12-Mar-17,0,0.1,0,11.4,0,7,5.9,7.9
13-Mar-17,4,0,0,15.8,0,2.6,-2,8.4
14-Mar-17,0,0,0,14.9,0,10.4,9.9,10.3
15-Mar-17,0,0,0,15.1,0,4.4,-0.2,8
16-Mar-17,4,0,0,11.3,0,8.6,8.9,9.6
17-Mar-17,0,3.7,0,11.4,0,3.2,-0.1,6.9
18-Mar-17,0,0.4,0,12.5,0,6.4,6.3,9.9
19-Mar-17,0,1.2,0,14.5,0,10.5,10.1,10.6
20-Mar-17,0,1.5,0,10.9,0,7.1,6.4,8.4
21-Mar-17,0,25.6,0,7.9,0,0.4,-1.2,5.9
22-Mar-17,0,2.1,0,5.7,0,0,-0.1,5
23-Mar-17,0,0.1,0,9.9,0,1.9,0.4,5.9
24-Mar-17,0,0,0,13.7,0,1.9,-1.1,5.1
25-Mar-17,0,0,0,16.1,1,-1.6,-4.4,5.6
26-Mar-17,0,0,0,15.7,0,0.5,-2.1,6.4
27-Mar-17,0,0,0,16,0,4.3,-0.2,7.3
28-Mar-17,0,1.2,0,13.2,0,2.7,-0.5,8.5
29-Mar-17,0,2.8,0,15.2,0,8.9,8.4,10.4
30-Mar-17,0,4.7,0,14,0,10.6,9,10.9
31-Mar-17,4,0,0,14.9,0,8.5,6,10.4
01-Apr-17,0,0.1,0,13,0,5,0.9,10
02-Apr-17,0,0,0,13.7,1,-0.4,-3.8,7.5
03-Apr-17,0,4.4,0,14.3,0,6.6,4.7,9.8
04-Apr-17,0,0,0,11.3,0,5.6,3.5,9.5
05-Apr-17,0,0,0,11.3,0,7.1,6.3,9.4
06-Apr-17,0,0,0,11.5,0,7.4,7.1,9.8
07-Apr-17,0,0,0,14,0,6,5.5,10
08-Apr-17,0,0,0,15.9,0,1.6,-0.7,9
09-Apr-17,0,0,0,13.9,0,7.4,5.5,11.4
10-Apr-17,0,0,0,12.1,0,3.4,1.7,9
11-Apr-17,0,0,0,11.3,0,1.7,-1.4,9.5
12-Apr-17,0,0,0,14.2,0,8.4,6.8,10.2
13-Apr-17,0,0,0,12.8,0,6.5,6,10.3
14-Apr-17,0,1.7,0,12.5,0,8.9,8.4,10.6
15-Apr-17,0,0.1,0,12.4,0,4.9,2.9,9.7
16-Apr-17,0,3,0,13,0,3,-0.7,9.6
17-Apr-17,0,0,0,11.5,0,6.2,4.6,9.9
18-Apr-17,0,0,0,14.7,1,-0.2,-3.1,8.8
19-Apr-17,0,0,0,15.4,0,6.7,5.6,10.5
20-Apr-17,0,0,0,14.2,0,7.4,5.4,11.6
21-Apr-17,0,0,0,14,0,8.5,8.3,11.6
22-Apr-17,0,0,0,12.8,0,8.6,8.2,11.8
23-Apr-17,0,0,0,13.7,0,4.6,1.1,10.8
24-Apr-17,0,0,0,12.2,0,7.9,7.6,11.6
25-Apr-17,0,1.2,0,9.9,0,0,-1.4,9
26-Apr-17,0,0,0,9.7,1,-0.9,-3.4,8
27-Apr-17,4,0,0,11.8,0,1.9,-0.2,9.7
28-Apr-17,4,0,0,11.1,0,5.7,4.4,10.9
29-Apr-17,0,2,0,12.4,0,5.6,4.3,10.1
30-Apr-17,0,6.9,0,11.3,0,7.9,6.3,10.4
01-May-17,0,0,0,18.3,0,2.7,-1.1,10.2
02-May-17,0,0,0,19,0,2.3,-0.4,11.8
03-May-17,0,0,0,15.6,0,4.1,1.2,12.2
04-May-17,0,0,0,15.5,0,4.7,0.4,12.2
05-May-17,0,0,0,15.4,0,5.1,2.2,12.1
06-May-17,0,0,0,15.1,0,6.9,4.6,11.9
07-May-17,0,0,0,19.5,0,8.1,7.2,13.1
08-May-17,0,0,0,17.9,0,4.1,1.5,13.6
09-May-17,0,0,0,17.5,0,1.1,-0.8,13
10-May-17,0,0,0,18.5,0,0.3,-1.5,13
11-May-17,0,1.6,0,18.7,0,0.8,-2,12.1
12-May-17,0,33.5,0,14.8,0,10,9.3,14.7
13-May-17,0,4.2,0,15.2,0,8.4,7.8,13.2
14-May-17,0,8.3,0,16.3,0,5.6,4,13
15-May-17,0,0.9,0,16.6,0,10.4,9.8,13.6
16-May-17,0,0,0,17.5,0,13.3,13.1,14.8
17-May-17,0,4.9,0,16.5,0,4.6,1.7,13
18-May-17,0,1,0,14.8,0,3.9,1,12.6
19-May-17,0,4.2,0,14,0,1.3,-0.6,12.4
20-May-17,0,2.3,0,14.4,0,7.4,6.3,13.8
21-May-17,0,0.7,0,16.4,0,8.3,6.5,13.9
22-May-17,0,0,0,19.2,0,10.7,10.1,14.3
23-May-17,4,0,0,20.4,0,12.9,17,15
24-May-17,0,0,0,23.8,0,12.5,9.8,16.4
25-May-17,0,0,0,22,0,11.1,10.2,17.9
26-May-17,0,4,0,23,0,10.9,8.4,18.5
27-May-17,0,16.4,0,14.9,0,13.7,12.1,17
28-May-17,0,1.4,0,18.5,0,9.3,8.4,15
29-May-17,0,0,0,16.6,0,10.9,11,15.9
30-May-17,0,0.5,0,18.7,0,12.4,11.4,16.6
31-May-17,0,0.8,0,19.5,0,6.1,4.5,15
01-Jun-17,0,7.3,0,15.6,0,11.6,10.1,15.2
02-Jun-17,4,0,0,18.4,0,7.8,3.9,15.6
03-Jun-17,0,2.5,0,16.6,0,8.4,6.9,16.4
04-Jun-17,0,7.2,0,16.5,0,5.6,4,15.1
05-Jun-17,0,11.8,0,14.9,0,9.4,8.8,15.3
06-Jun-17,0,5.1,0,15.3,0,7.7,6.4,13.6
07-Jun-17,0,12.7,0,16.7,0,6.9,4.7,14
08-Jun-17,0,5.4,0,17.9,0,11.5,11.6,15.4
09-Jun-17,0,12.8,0,18.1,0,6.6,3.6,14.9
10-Jun-17,0,0.2,0,20.1,0,11.1,10.7,15.7
11-Jun-17,0,3.1,0,17.6,0,12,10.4,16.4
12-Jun-17,0,0.7,0,15.7,0,10.4,9.2,15
13-Jun-17,0,0,0,18.7,0,12.4,11.1,16.2
14-Jun-17,0,0.5,0,18.3,0,10.4,8.9,15.9
15-Jun-17,0,0.1,0,17.4,0,11.3,9.2,16.4
16-Jun-17,0,0,0,22.1,0,11.8,10.4,15.7
17-Jun-17,0,0,0,25.9,0,10.3,7.3,17.9
18-Jun-17,0,0,0,25.9,0,10.9,7.8,19.1
19-Jun-17,0,0,0,27.1,0,12.1,9.7,20.8
20-Jun-17,0,0.5,0,26.8,0,12.9,11.4,20.8
21-Jun-17,4,0,0,26.5,0,15.5,15.3,20.5
22-Jun-17,0,0,0,18.5,0,12.4,13.2,19.5
23-Jun-17,0,0,0,17.7,0,12.9,13.3,19
24-Jun-17,0,0,0,19.5,0,12.4,11.7,18.8
25-Jun-17,0,0.8,0,18.1,0,11.9,10.7,18.2
26-Jun-17,0,27.8,0,18.4,0,9.1,7.7,18.7
27-Jun-17,0,0,0,21.4,0,12.2,11.4,17.9
28-Jun-17,0,4.4,0,18.6,0,12,11.5,18
29-Jun-17,0,0,0,15.3,0,8.9,8.5,15.8
30-Jun-17,0,0,0,16.9,0,10.8,10.7,13.9
01-Jul-17,0,0,0,18.9,0,5.5,2.5,14.8
02-Jul-17,0,0.4,0,20.3,0,7,4.1,16.4
03-Jul-17,0,2.6,0,18.1,0,13.2,13,17.8
04-Jul-17,0,0,0,21,0,14.1,13.4,17.5
05-Jul-17,0,0,0,21.1,0,11.6,10.9,19.1
06-Jul-17,0,1.4,0,21.1,0,13.2,12.5,19.4
07-Jul-17,0,0,0,18.2,0,13.2,11.9,18.4
08-Jul-17,0,0,0,21.7,0,10.4,8.2,18.5
09-Jul-17,0,1.3,0,20.3,0,12.5,9,18.8
10-Jul-17,0,1.3,0,18.5,0,12.3,12.4,18.5
11-Jul-17,0,0.5,0,19,0,11.8,11.6,17.8
12-Jul-17,0,0,0,22.1,0,6.1,3.4,16.6
13-Jul-17,4,0,0,21.2,0,9.4,7.6,17.6
14-Jul-17,0,0,0,21.8,0,11.8,10.9,17.9
15-Jul-17,0,0.9,0,24.2,0,14.9,14.4,18.9
16-Jul-17,0,0,0,20,0,13.1,13.2,19
17-Jul-17,0,0,0,25.5,0,7,4.4,18.5
18-Jul-17,0,3.6,0,25.7,0,11.1,8.5,19.5
19-Jul-17,0,4.8,0,19.3,0,15.7,13.8,19.6
20-Jul-17,0,16.3,0,17.4,0,9,7.6,16.1
21-Jul-17,0,6.1,0,16.7,0,9.9,9,15
22-Jul-17,0,0.4,0,21,0,9.4,8.4,16.1
23-Jul-17,0,0,0,21.9,0,12.1,10.9,16.7
24-Jul-17,0,0,0,22.7,0,11.6,10.4,16.8
25-Jul-17,0,9.1,0,23.2,0,12.2,9.4,17.9
26-Jul-17,0,2.3,0,19.3,0,14.6,15.4,18.9
27-Jul-17,0,1.3,0,17.9,0,10.9,9.2,15.5
28-Jul-17,0,0,0,18.9,0,12,9.9,16.5
29-Jul-17,4,0,0,18.4,0,12.2,11,16.7
30-Jul-17,0,3.7,0,18.2,0,10.8,10.1,16.1
31-Jul-17,0,0.4,0,19,0,11.4,10.1,15.3
01-Aug-17,0,0.9,0,18.6,0,10.7,9.7,16.5
02-Aug-17,0,0.9,0,19.9,0,12.6,12.3,16.9
03-Aug-17,0,0,0,18.9,0,13.2,12.4,17
04-Aug-17,0,0,0,19.3,0,9.3,6.5,16.5
05-Aug-17,0,0.4,0,18.2,0,7.9,5.5,16.8
06-Aug-17,0,4.7,0,16.2,0,7.6,4.7,15.5
07-Aug-17,4,0,0,18.2,0,10.8,7.9,15.5
08-Aug-17,0,0.3,0,17.6,0,10,7.7,15.6
09-Aug-17,0,0,0,20.3,0,8,7.1,15.8
10-Aug-17,0,0.1,0,18.2,0,5.6,3.1,15.7
11-Aug-17,0,0,0,20.4,0,11.8,9.6,16.3
12-Aug-17,0,0,0,18.5,0,12.1,10,17.4
13-Aug-17,0,5.8,0,19.6,0,5,2.4,15.9
14-Aug-17,0,9.8,0,17.7,0,11.9,11.9,17.1
15-Aug-17,0,0.2,0,19.2,0,7.7,5,14.9
16-Aug-17,0,1.4,0,19.9,0,11.9,10.1,16.1
17-Aug-17,0,12.9,0,20.1,0,9,6.7,15.6
18-Aug-17,0,8.9,0,15.8,0,9.9,8.4,15.2
19-Aug-17,0,0,0,17.5,0,10.9,9.4,14.7
20-Aug-17,0,17.3,0,16.5,0,6.6,3.3,14.9
21-Aug-17,0,0,0,23.3,0,13.1,13.3,16.1
22-Aug-17,0,1.1,0,18.4,0,14.6,15,17
23-Aug-17,0,0.9,0,20,0,9.1,6.8,16.1
24-Aug-17,0,0,0,18.1,0,12.2,10.4,15.9
25-Aug-17,0,0,0,19.5,0,12.4,11.4,16.3
26-Aug-17,0,0.3,0,20.7,0,11.6,9.7,16.5
27-Aug-17,0,0,0,21.5,0,14.2,13.3,17.5
28-Aug-17,0,2.6,0,19.9,0,13.9,12.4,17.5
29-Aug-17,0,0.2,0,16.9,0,8.2,5.3,15
30-Aug-17,0,0,0,18.3,0,6.9,5.3,14.2
31-Aug-17,0,1.1,0,17.6,0,6.8,4.4,14.1
01-Sep-17,0,0,0,18.4,0,4.9,3.8,13.7
02-Sep-17,0,14.2,0,17.3,0,3.6,2.3,13.2
03-Sep-17,4,0,0,23.9,0,12.3,11.9,14.9
04-Sep-17,0,8.2,0,18.6,0,16.2,16,18
05-Sep-17,0,0.3,0,17.7,0,10.7,10.8,15.8
