date,ind,rain,ind,maxt,ind,mint,gmin,soil
08-Apr-15,0,0,0,17.2,0,2.1,-2.1, 
09-Apr-15,0,0,0,17.5,0,0.4,-3.5, 
10-Apr-15,0,3.5,0,14.5,0,4.1,-1.6, 
11-Apr-15,0,1.6,0,11.7,0,1.7,-1.7, 
12-Apr-15,0,0.9,0,11.3,0,5.5,0.3, 
13-Apr-15,0,0,0,15.7,0,1.2,-3.1, 
14-Apr-15,0,0,0,18.8,0,7.4,2.1, 
15-Apr-15,0,0,0,15.3,0,4.1,-2.2, 
16-Apr-15,0,0,0,15.8,0,2,-2, 
17-Apr-15,4,0,0,15.8,0,3.2,-2.1, 
18-Apr-15,0,0,0,14.5,0,5.7,0.3, 
19-Apr-15,0,0,0,14.4,0,1.3,-3.7, 
20-Apr-15,0,0,0,16.6,0,3.7,-2.3, 
21-Apr-15,0,0,0,18.3,0,1.8,-3.2, 
22-Apr-15,0,0,0,19.6,0,2.1,-2.9, 
23-Apr-15,0,0,0,18.4,0,2,-2.5, 
24-Apr-15,0,0.9,0,15.7,0,7.3,1.6, 
25-Apr-15,0,0.6,0,14.3,0,7.7,1.9, 
26-Apr-15,0,0,0,13.2,1,-1.4,-7.6, 
27-Apr-15,0,1.2,0,10.4,0,0.6,-4.9, 
28-Apr-15,0,3.2,0,10.5,0,0.1,-4.5, 
29-Apr-15,0,0.4,0,12.5,0,1.5,-3.8, 
30-Apr-15,0,2.8,0,14,0,1.6,-4, 
01-May-15,0,11.1,0,12,0,2.1,-3.1, 
02-May-15,0,25.6,0,12.5,0,6.3,5.2, 
03-May-15,0,4.3,0,16.3,0,8.4,8.8, 
04-May-15,0,10.8,0,13.9,0,3.4,-1.1, 
05-May-15,0,8.2,0,12.8,0,6.8,6.5, 
06-May-15,0,2.7,0,13.9,0,6.7,3.4, 
07-May-15,0,1.7,0,14.3,0,6.9,3.5, 
08-May-15,0,13,0,10.4,0,6.2,2.3, 
09-May-15,0,0.3,0,15.4,0,6.8,6.1, 
10-May-15,0,1.3,0,14.3,0,10.2,9.2, 
11-May-15,4,0,0,16.6,0,10.3,7.3, 
12-May-15,0,0,0,15,0,7.3,3.8, 
13-May-15,0,5,0,16.5,0,2.8,-3, 
14-May-15,4,0,0,11.8,0,9.2,8.2, 
15-May-15,0,0.1,0,15.3,0,3.3,-2.1, 
16-May-15,4,0,0,14.2,0,5.5,-1.7, 
17-May-15,0,5.1,0,14.5,0,6.6,-0.4, 
18-May-15,0,1.6,0,12,0,7.4,6, 
19-May-15,0,0.9,0,13.1,0,5.6,2.3, 
20-May-15,0,0,0,16.2,0,2.8,-3.4, 
21-May-15,4,0,0,17.9,0,3.7,-2.5, 
22-May-15,0,0,0,18.5,0,11.2,11.4, 
23-May-15,0,0.1,0,18.7,0,9.1,4.4, 
24-May-15,0,0,0,16.4,0,10.7,11.8, 
25-May-15,0,0,0,17.5,0,9.7,7, 
26-May-15,4,0,0,18.3,0,10.4,8.5, 
27-May-15,0,1.7,0,14.6,0,4.7,-1.6, 
28-May-15,0,2.7,0,14.5,0,6.4,2.6, 
29-May-15,0,0.7,0,14.1,0,7.6,6.1, 
30-May-15,0,4,0,14,0,3.7,-1, 
31-May-15,0,1.3,0,12.9,0,8.2,6.6, 
01-Jun-15,0,11.4,0,14.2,0,3.6,-1.9, 
02-Jun-15,4,0,0,15.1,0,8.1,5.6, 
03-Jun-15,0,0,0,16.8,0,5.8,-0.4, 
04-Jun-15,0,7.5,0,16.3,0,8,3.3, 
05-Jun-15,4,0,0,17,0,10.2,9.4, 
06-Jun-15,0,0.3,0,15.2,0,6.9,2.2, 
07-Jun-15,0,0,0,18,0,3.6,-1.7, 
08-Jun-15,0,0,0,15.9,0,5.3,-0.2, 
09-Jun-15,0,0,0,19,0,3.7,-2.2, 
10-Jun-15,0,0,0,20.8,0,4.8,-1, 
11-Jun-15,0,0.4,0,19.5,0,5.5,-0.4, 
12-Jun-15,4,0,0,19.5,0,11.9,10.6, 
13-Jun-15,0,0,0,18.5,0,11.3,9.3, 
14-Jun-15,0,0,0,18.2,0,6.1,0.2, 
15-Jun-15,0,0,0,19.7,0,5.9,0,14.4
16-Jun-15,0,0,0,21.8,0,11.8,8.2,16.4
17-Jun-15,0,0,0,19.8,0,15.6,14,18.2
18-Jun-15,0,0,0,19.5,0,10.2,6.7,15.9
19-Jun-15,4,0,0,19.9,0,9.6,3.7,16.4
20-Jun-15,4,0,0,21.4,0,13.9,13.5,17.8
21-Jun-15,0,0.2,0,16.6,0,11.8,9.7,17.1
22-Jun-15,0,0,0,18.8,0,7.6,0.9,14.4
23-Jun-15,4,0,0,21.7,0,5.9,-0.6,14.5
24-Jun-15,4,0,0,19.5,0,7.8,0.9,15.3
25-Jun-15,0,4.3,0,19.1,0,12.4,6.9,16.7
26-Jun-15,4,0,0,21.5,0,14.2,12.2,16.5
27-Jun-15,0,3.5,0,19.8,0,8.5,1.7,16.4
28-Jun-15,4,0,0,21.1,0,14.4,12.3,16.9
29-Jun-15,4,0,0,20.2,0,12.2,8.2,17.2
30-Jun-15,4,0,0,23,0,15.3,14.2,17.7
01-Jul-15,0,0,0,24,0,13.9,8.6,18.3
02-Jul-15,0,0,0,20,0,12.2,5.7,17.8
03-Jul-15,0,6.9,0,21.9,0,13.3,7.3,17.4
04-Jul-15,0,0.2,0,19.6,0,15.5,13.4,18.5
05-Jul-15,0,16.6,0,19.5,0,11.8,6.5,17
06-Jul-15,0,4.8,0,20,0,9.4,2.6,14.8
07-Jul-15,0,0.7,0,17.3,0,13,10,16.5
08-Jul-15,0,0,0,18.6,0,12.7,11.3,15.6
09-Jul-15,4,0,0,17.7,0,8.8,1.7,16.2
10-Jul-15,0,0,0,18.8,0,14.2,12.4,16.8
11-Jul-15,0,0.6,0,17,0,9.4,2.2,16.2
12-Jul-15,0,4.8,0,18.5,0,13.1,9.3,15.9
13-Jul-15,0,0.7,0,20.2,0,14.2,12.5,16.7
14-Jul-15,0,1.2,0,17.6,0,12.4,10,16.3
15-Jul-15,4,0,0,20.4,0,9.6,2.7,15.3
16-Jul-15,0,11.7,0,16.8,0,8.9,2.3,16
17-Jul-15,0,0,0,18.1,0,12.8,10.8,15.7
18-Jul-15,0,6,0,20.3,0,8.8,2.3,14.7
19-Jul-15,0,0.3,0,18.8,0,8.2,2.4,14.2
20-Jul-15,0,0.7,0,20.2,0,13.2,11.7,16.1
21-Jul-15,0,0.1,0,18.7,0,13.5,10.5,16.5
22-Jul-15,0,0,0,18.5,0,11.8,10.3,15.9
23-Jul-15,0,0.8,0,17.5,0,9.9,3.8,15.8
24-Jul-15,0,1.8,0,17.3,0,9.9,3.6,15
25-Jul-15,0,17.5,0,17.9,0,5.8,-0.8,13.6
26-Jul-15,0,1.6,0,17.8,0,12,10.7,14.7
27-Jul-15,0,0.3,0,17.9,0,12.4,11.2,15.4
28-Jul-15,0,2.4,0,17.3,0,10.2,6,14.7
29-Jul-15,0,0.2,0,18.1,0,9.7,6.6,14.1
30-Jul-15,4,0,0,16.3,0,6.6,-0.5,14.3
31-Jul-15,0,0.3,0,16.6,0,10.7,8,15.1
01-Aug-15,0,3,0,18.5,0,7.5,1,14.4
02-Aug-15,0,7,0,19,0,12.8,11,15.7
03-Aug-15,0,1.2,0,18.9,0,13.5,9,16
04-Aug-15,0,4.9,0,18.6,0,12.7,10.9,15.6
05-Aug-15,0,2.9,0,16.9,0,12.1,10.9,15.4
06-Aug-15,0,0.1,0,18.5,0,9.2,3.1,15
07-Aug-15,0,0,0,19.5,0,8.1,2,14.5
08-Aug-15,0,0.1,0,18.6,0,5.4,-1.2,13.6
09-Aug-15,0,0.2,0,20.3,0,14.3,12.5,16.2
10-Aug-15,0,0.1,0,19.2,0,14.1,11.6,16.5
11-Aug-15,0,0,0,17.2,0,11.9,6,16.3
12-Aug-15,0,0,0,21.8,0,6.3,0.6,14.3
13-Aug-15,0,0,0,22.8,0,9.8,5.5,15.6
14-Aug-15,0,0,0,18.4,0,10.1,3.8,16.6
15-Aug-15,4,0,0,17.5,0,5.8,-0.5,15
16-Aug-15,0,0.1,0,19,0,9.6,4.2,15.5
17-Aug-15,0,0,0,20.5,0,13.8,10.4,16.6
18-Aug-15,0,6.5,0,22.2,0,7,2.2,15.2
19-Aug-15,0,0.3,0,20,0,13.8,9.8,17
20-Aug-15,4,0,0,20,0,13.6,8.6,16.1
21-Aug-15,0,0,0,21.3,0,15.8,13.8,16.8
22-Aug-15,0,13,0,18.9,0,10.5,5.4,16
23-Aug-15,0,0.3,0,15.5,0,12.9,11.9,15.9
24-Aug-15,0,0.2,0,18.5,0,9.7,4.5,14.8
25-Aug-15,0,25.4,0,18.2,0,7.7,2.4,14.3
26-Aug-15,0,5.9,0,18.9,0,11.2,5.8,14.5
27-Aug-15,0,5.3,0,17.8,0,7.6,1.5,13.3
28-Aug-15,0,0.9,0,18.6,0,9.3,2.4,13.7
29-Aug-15,0,3.3,0,19.7,0,8.5,2.9,13.8
30-Aug-15,4,0,0,18.2,0,11,6.3,15.1
31-Aug-15,0,0.2,0,18.7,0,11.8,10.3,15.3
01-Sep-15,0,0.4,0,17.2,0,8,1.5,14
02-Sep-15,0,0.2,0,14.7,0,7.1,2.2,13.8
03-Sep-15,4,0,0,14.8,0,9,6.8,13.1
04-Sep-15,0,0.1,0,18,0,10.8,8.9,13.7
05-Sep-15,0,0,0,16.8,0,10.6,7.5,13.9
06-Sep-15,0,0,0,14,0,4.2,-0.9,12.1
07-Sep-15,0,0,0,14.8,0,10.2,10.2,13.9
08-Sep-15,0,0,0,20,0,11.1,8.6,14
09-Sep-15,0,0,0,19.1,0,9.9,4.2,14.1
10-Sep-15,0,0.2,0,19.7,0,9.4,3.3,13.6
11-Sep-15,0,10.9,0,15.8,0,13.5,10.3,14.7
12-Sep-15,0,0.6,0,16.6,0,11.1,8.6,13.5
13-Sep-15,0,3.7,0,18,0,9.7,5.6,13.7
14-Sep-15,0,2.9,0,12.3,0,8.1,3.4,12.8
15-Sep-15,4,0,0,15.8,0,8.7,5,12.2
16-Sep-15,0,0,0,15.4,0,9.7,5,13.1
17-Sep-15,0,0,0,18,0,2.8,-1.1,9.9
18-Sep-15,0,0,0,15.8,0,10.1,5,13.8
19-Sep-15,0,0.2,0,16.7,0,6.3,0.6,12.5
20-Sep-15,0,6,0,15.8,0,9.6,2.8,13.6
21-Sep-15,0,6.5,0,15.8,0,9.6,4.4,13.1
22-Sep-15,0,0,0,16.2,0,8.6,5,12.2
23-Sep-15,4,0,0,17.2,0,6.4,0.5,11.8
24-Sep-15,4,0,0,15.4,0,7.6,1.7,11.1
25-Sep-15,0,0,0,15.9,0,6.2,0.2,10.8
26-Sep-15,0,0,0,17.5,0,6.9,0.2,11.9
27-Sep-15,0,0,0,17.7,0,5.3,-0.9,11.1
28-Sep-15,0,0,0,17.7,0,5,-1.3,10
29-Sep-15,0,0,0,17.5,0,8.1,1.5,11.8
30-Sep-15,0,0,0,17.5,0,3.6,-1.7,9.7
01-Oct-15,4,0,0,18.5,0,3.3,-2,9.6
02-Oct-15,0,0,0,11.9,0,4.5,-2,10.7
03-Oct-15,4,0,0,12.1,0,7.3,8,11.5
04-Oct-15,0,0.4,0,15,0,4.5,-0.5,10
05-Oct-15,0,3,0,17.4,0,8.9,4.6,12.5
06-Oct-15,0,1.4,0,17.3,0,13.3,9.6,13.3
07-Oct-15,0,0,0,15.4,0,2.6,-2.6,10.2
08-Oct-15,0,0.1,0,16.7,0,3.2,-2,10.1
09-Oct-15,0,0,0,15.8,0,8.7,4.5,12.2
10-Oct-15,4,0,0,14.7,0,8.7,6.1,11.7
11-Oct-15,0,0,0,16.3,0,9.3,6.2,11.7
12-Oct-15,0,0,0,14.4,0,5.6,0.6,10.9
13-Oct-15,0,0,0,15,0,1.3,-4.5,7.8
14-Oct-15,0,0,0,14.9,0,0.6,-4.7,7.7
15-Oct-15,0,0,0,14.5,1,-0.6,-5.8,7
16-Oct-15,0,0,0,13,0,2.1,-1.2,7.5
17-Oct-15,0,0,0,13,0,4.8,5,10.1
18-Oct-15,0,1.5,0,11.6,0,8.1,5.8,10.2
19-Oct-15,4,0,0,14.4,0,8.7,7.5,10.5
20-Oct-15,0,3.6,0,14.2,0,1.2,-3.1,7.8
21-Oct-15,0,0.1,0,15.2,0,4.5,6.2,11.8
22-Oct-15,0,0,0,14.7,0,10.3,8.2,11
23-Oct-15,0,6.9,0,14.2,0,8.2,2.5,10.6
24-Oct-15,4,0,0,11.5,0,7.3,4.8,11
25-Oct-15,0,0.2,0,12.9,0,1.1,-3.8,6.9
26-Oct-15,0,21.4,0,14.2,0,6,4.5,10.7
27-Oct-15,0,4.5,0,13,0,11.5,10.3,11.5
28-Oct-15,0,7.4,0,14.6,0,6.1,-0.7,8.4
29-Oct-15,0,1.3,0,13.3,0,6.9,0.7,9.7
30-Oct-15,0,5.6,0,15,0,7.5,5.4,11
31-Oct-15,4,0,0,16.6,0,11.6,11.3,12.3
01-Nov-15,0,0.2,0,14.6,0,4.4,-0.4,9.3
02-Nov-15,0,0,0,16,0,8.6,9.4,11.8
03-Nov-15,0,0,0,13,0,6.5,-0.3,11
04-Nov-15,0,1.3,0,13.1,0,7.9,2.5,10.2
05-Nov-15,0,7.1,0,14.7,0,6.6,1.5,11.2
06-Nov-15,0,7.2,0,16.5,0,11.8,9.5,12.1
07-Nov-15,0,3.9,0,13.5,0,7.4,1.2,11
08-Nov-15,0,11.7,0,14.7,0,4.7,-1.6,10.7
09-Nov-15,0,1.4,0,16.1,0,5.7,-1.3,10.4
10-Nov-15,0,3.1,0,17.3,0,13.4,12.5,12.7
11-Nov-15,0,0.4,0,14.7,0,12.9,12.4,13
12-Nov-15,0,7.8,0,13.8,0,4.6,-1.7,9.6
13-Nov-15,0,4.7,0,9.2,0,3.8,0.5,7.2
14-Nov-15,0,8.6,0,15.5,0,4.4,-1,7.8
15-Nov-15,0,1.1,0,15.5,0,7.5,7.5,11.9
16-Nov-15,0,2.1,0,9.8,0,5.3,0.6,9
17-Nov-15,0,10.8,0,14.3,0,4.2,-2.3,8.2
18-Nov-15,0,6.6,0,13.3,0,6.5,-0.7,10
19-Nov-15,0,0.2,0,10.3,0,7.8,5.2,8.6
20-Nov-15,0,1.3,0,9,0,4,-1.3,6.7
21-Nov-15,0,0,0,5.7,0,1.8,-1,4.7
22-Nov-15,0,0,0,9.1,0,0.9,-5.1,3.8
23-Nov-15,0,2.3,0,10.5,1,-2.2,-7.9,3.2
24-Nov-15,0,0.4,0,10.5,0,0.2,-0.2,6.8
25-Nov-15,4,0,0,11.8,0,8.3,7.5,8.3
26-Nov-15,0,0.1,0,12.8,0,6.8,-0.3,9.5
27-Nov-15,0,1.4,0,12,0,9.4,4.8,9.6
28-Nov-15,0,4.9,0,10.6,0,2.2,-1.3,5.4
29-Nov-15,0,5.7,0,12,0,7,5,7.8
30-Nov-15,0,5.9,0,13.6,0,4.9,-1.4,7.9
01-Dec-15,0,2.6,0,13.8,0,6.6,6.6,9.6
02-Dec-15,0,8.8,0,12.5,0,11.5,8.9,10.2
03-Dec-15,0,21,0,7.3,0,5.7,0.5,7.8
04-Dec-15,0,13.8,0,12.5,0,2.5,-3,5.3
05-Dec-15,0,9.3,0,12.8,0,7.3,4.6,9.5
06-Dec-15,0,0.7,0,13.1,0,6.4,4.1,9.6
07-Dec-15,0,6.9,0,13.2,0,5.9,2.6,10.2
08-Dec-15,0,1,0,11.4,0,8,3.9,8.3
09-Dec-15,0,13,0,11.7,0,1.2,-5.3,7.2
10-Dec-15,0,0.2,0,8.3,0,4.6,-1.6,6.8
11-Dec-15,0,12.7,0,12,0,3.5,-1.3,4.7
12-Dec-15,0,10.2,0,12.6,0,3.7,-1.5,7
13-Dec-15,0,1.2,0,11,0,3.4,0.6,6.3
14-Dec-15,0,8,0,11.6,0,6,4.6,8.5
15-Dec-15,0,10,0,13.2,0,9.2,3.2,8.3
16-Dec-15,0,4,0,14.2,0,11,6.4,10.2
17-Dec-15,0,1.1,0,14,0,11.2,6.6,11
18-Dec-15,0,3.9,0,14,0,10.1,4.3,10
19-Dec-15,0,2.2,0,13.6,0,11.8,10.7,11.1
20-Dec-15,0,2.5,0,10.9,0,8.1,3.3,8.3
21-Dec-15,0,6.8,0,13.7,0,3.1,-4,7
22-Dec-15,0,1,0,10.3,0,7.4,-1.1,9.6
23-Dec-15,0,10.6,0,11.2,0,3.5,-2.5,5.1
24-Dec-15,0,5.4,0,6.3,0,3.7,-1.8,6.8
25-Dec-15,0,17.7,0,12.5,1,-0.4,-7,3.5
26-Dec-15,0,9.7,0,9.8,0,4.8,4.7,8.6
27-Dec-15,0,4.1,0,12.7,0,1.4,-4.4,5.5
28-Dec-15,0,17.5,0,12.9,0,3.2,0.9,9
29-Dec-15,0,26.1,0,13.1,0,5.8,-0.2,6.5
30-Dec-15,0,9.1,0,10.3,0,6.5,3.6,9
31-Dec-15,0,1.2,0,6.4,0,1.8,-2.9,4.9
01-Jan-16,0,15.7,0,9.5,1,-1.2,-7.7,2.9
02-Jan-16,0,6.4,0,9.5,0,6.1,4.6,7.3
03-Jan-16,0,0.2,0,10.1,0,3.9,-0.1,7.1
04-Jan-16,0,2.9,0,9,0,4.2,-1.8,5.6
05-Jan-16,0,0.1,0,7.8,0,5.5,0.3,6.5
06-Jan-16,0,12.5,0,9.5,0,1.2,-4.8,4.5
07-Jan-16,0,2.4,0,5.7,0,1.3,-2.7,5.2
08-Jan-16,0,5.2,0,7.2,0,1.7,-4.6,4.3
09-Jan-16,0,13.2,0,5.7,0,1.8,-3.1,4.4
10-Jan-16,0,0,0,5.6,0,1,-3.9,3.2
11-Jan-16,0,0.1,0,5.9,1,-2.9,-8.6,1.9
12-Jan-16,0,0,0,6.4,1,-2.6,-7.5,2.1
13-Jan-16,4,0,0,4.8,1,-1.5,-7.5,1.8
14-Jan-16,0,0.6,0,5.9,1,-1.6,-8.5,1.7
15-Jan-16,4,0,0,6.6,1,-0.6,-8,1.6
16-Jan-16,4,0,0,4.9,1,-3.4,-9.8,1.2
17-Jan-16,0,2.3,0,8.9,1,-1.7,-2.2,2.4
18-Jan-16,0,0.2,0,7.8,0,4.9,4.8,5.6
19-Jan-16,0,0,0,7.3,0,4.1,0.8,5.2
20-Jan-16,0,4.3,0,10,1,-1.1,-8.2,2.6
21-Jan-16,0,5.9,0,12.3,1,-0.1,-6.6,6.5
22-Jan-16,0,0.1,0,11.8,0,10,7,8.4
23-Jan-16,0,0.9,0,13.5,0,3.9,-2.2,5
24-Jan-16,0,0.2,0,13.7,0,8.4,5.2,9.1
25-Jan-16,0,4.7,0,12.1,0,11.8,10,10
26-Jan-16,0,11.9,0,13.6,0,7,2.4,8.6
27-Jan-16,0,0.1,0,9.1,0,9.1,7.2,9.6
28-Jan-16,0,2.4,0,11.6,0,1,-5.3,4
29-Jan-16,0,0.2,0,10.5,0,4.4,1.3,8
30-Jan-16,0,2.4,0,12,0,2.2,-1.3,4.8
31-Jan-16,0,0.2,0,13.1,0,2.1,-0.3,6.3
01-Feb-16,0,0.1,0,11.5,0,11,7.6,8.8
02-Feb-16,0,0.6,0,7.3,0,3.3,-0.9,4.8
03-Feb-16,4,0,0,10.7,0,1.3,-2,3.7
04-Feb-16,4,0,0,12.4,0,5.5,2.6,7.5
05-Feb-16,0,6.1,0,9.7,0,9.1,7.2,7.9
06-Feb-16,0,3.5,0,9.4,0,1.5,-5.1,6
07-Feb-16,0,22.3,0,9,0,1.8,-2.2,3.9
08-Feb-16,0,6.8,0,7.8,0,3.4,2.2,5.4
09-Feb-16,0,2.6,0,4.9,0,0.2,-5.4,2.9
10-Feb-16,4,0,0,9.1,0,1.7,-2.2,3.7
11-Feb-16,4,0,0,8.1,1,-1.7,-7.4,2.7
12-Feb-16,0,9.9,0,7.2,1,-0.1,-3.9,4
13-Feb-16,0,2,0,6.7,0,4.6,4,5.7
14-Feb-16,0,0.1,0,6.2,0,3.2,-0.5,5
15-Feb-16,0,0.1,0,7.9,1,-1.9,-9.2,2.3
16-Feb-16,0,23.3,0,9.4,1,-0.4,-4,4.4
17-Feb-16,0,0.1,0,6.8,0,2.6,-0.9,5.4
18-Feb-16,0,0.5,0,8.7,1,-3.4,-9.5,2.3
19-Feb-16,0,0.3,0,11.5,1,-2.3,-5.1,4.2
20-Feb-16,0,1.5,0,12.5,0,6.9,3.7,6.1
21-Feb-16,0,0.2,0,12.7,0,7.1,7.1,9
22-Feb-16,4,0,0,9,0,3.9,0.4,6.6
23-Feb-16,0,0,0,8.8,1,-0.1,-6.7,3.7
24-Feb-16,0,0,0,8.6,1,-3.6,-11.1,2.4
25-Feb-16,0,0.6,0,6.6,1,-3.3,-9.9,2.2
26-Feb-16,0,7.3,0,6,1,-1.3,-1,4.5
27-Feb-16,0,0.1,0,5.8,0,2.5,-0.9,4.8
28-Feb-16,0,2.6,0,7.1,0,1.4,-1.8,4.3
29-Feb-16,0,13.1,0,11,1,-0.6,-5.4,4.1
01-Mar-16,0,9.4,0,11.8,0,4.5,4.5,7.9
02-Mar-16,0,1.7,0,9.5,0,2.1,-0.4,4.9
03-Mar-16,0,2.2,0,9.5,0,3.8,1.6,5.4
04-Mar-16,0,0.3,0,8.5,1,-0.9,-7.1,3.5
05-Mar-16,0,0.3,0,9.3,0,1.1,-2,4
06-Mar-16,0,2.7,0,4.8,1,-1.3,-9,3
07-Mar-16,0,1.5,0,8.7,0,0.3,-4.5,4.3
08-Mar-16,0,5,0,9.3,0,2.4,-3.6,5.7
09-Mar-16,4,0,0,10.6,0,2.4,-1,4.8
10-Mar-16,0,0,0,13.6,0,1.9,-5.3,5
11-Mar-16,0,0,0,13.9,0,6.5,3,7.9
12-Mar-16,0,0,0,13.7,0,6.1,1.1,7.9
13-Mar-16,0,0,0,13.5,0,7.4,4.4,8
14-Mar-16,0,0,0,13.8,0,1.3,-3.8,5.4
15-Mar-16,0,0,0,12.9,0,3.2,-3.8,5.1
16-Mar-16,0,0,0,12.9,0,1.9,-2,5.2
17-Mar-16,0,0,0,9.4,0,1.9,-3.5,5.3
18-Mar-16,0,0,0,13.3,1,-2.8,-7.5,3.6
19-Mar-16,0,0,0,8,1,-1.2,-4.4,7.2
20-Mar-16,0,0,0,9.5,0,3.9,1.2,6.8
21-Mar-16,0,0,0,7.2,1,-1.5,-5.9,4.6
22-Mar-16,0,0,0,7.3,0,2.6,0,6.7
23-Mar-16,0,2.5,0,13.1,0,5,4.1,7
24-Mar-16,4,0,0,11.8,0,5.6,1.8,7.8
25-Mar-16,0,7.1,0,13.5,0,0.5,-4.2,5.3
26-Mar-16,0,2.5,0,10.6,0,6.1,3.8,8.9
27-Mar-16,4,0,0,10.2,0,4.3,1.1,6.5
28-Mar-16,0,0.1,0,12.2,0,1.2,-3.4,5.3
29-Mar-16,4,0,0,9.2,0,1.3,-3.5,5.5
30-Mar-16,0,0,0,12.5,1,-1.2,-6.2,4.2
31-Mar-16,0,4,0,13.1,1,-1.7,-6.8,4.5
01-Apr-16,0,5.8,0,10,0,4.6,1.7,7.9
02-Apr-16,0,14.7,0,9.4,0,6.3,4,8.2
03-Apr-16,0,3.1,0,10.4,0,6.5,6.1,8.2
04-Apr-16,0,3.1,0,14.1,0,5.9,2.6,8
05-Apr-16,0,1.6,0,12.7,0,1.6,-3.9,5.5
06-Apr-16,0,4,0,9.5,0,5.1,2.1,8
07-Apr-16,0,0.1,0,13.8,0,4.1,1.6,6.3
08-Apr-16,0,2.5,0,9.5,0,3.4,-2.5,7.7
09-Apr-16,0,2.7,0,10.3,1,-0.4,-6.1,4.9
10-Apr-16,0,14.7,0,11.7,1,-1.6,-6.8,5.4
11-Apr-16,0,0.1,0,10.5,0,5.4,4.7,7.7
12-Apr-16,0,0,0,14.4,0,2.3,-1.4,7.2
13-Apr-16,0,0.5,0,15.4,0,3.9,-1.8,8.9
14-Apr-16,4,0,0,13.6,0,7.8,6.1,9.8
15-Apr-16,0,0.2,0,12.4,0,4.8,0.9,9
16-Apr-16,4,0,0,11,1,-0.4,-5.2,6.4
17-Apr-16,0,0,0,11.5,1,-1.4,-6.8,6.5
18-Apr-16,0,0,0,13.6,0,6.7,6.4,8.9
19-Apr-16,0,0,0,15.1,0,1.8,-3.1,8
20-Apr-16,0,0,0,16.7,0,0.6,-4,7.2
21-Apr-16,0,0,0,17.5,0,2,-3.2,8.1
22-Apr-16,0,0,0,15.4,0,9.1,6.6,10.8
23-Apr-16,0,0,0,14.8,0,2.9,-2.2,8.7
24-Apr-16,4,0,0,12.7,0,2.5,-2,9.2
25-Apr-16,0,0,0,15,0,6.5,4.1,10.2
26-Apr-16,4,0,0,11.8,0,1.5,-3.2,7.7
27-Apr-16,0,0.3,0,12.2,1,-0.6,-5.2,7
28-Apr-16,0,0.7,0,10.6,0,0.2,-3.6,8
29-Apr-16,0,0.1,0,11.1,0,0.6,-4,7
30-Apr-16,0,1.1,0,12.3,0,1.2,-3.8,7.4
01-May-16,0,3.8,0,18.3,0,5.8,1.7,10.2
02-May-16,0,0.1,0,13,0,8.5,6.7,11.5
03-May-16,0,0,0,14.4,0,3.6,-1.2,9.4
04-May-16,4,0,0,14.6,0,6.5,1.5,10.7
05-May-16,0,0,0,16.8,0,9.5,8.9,12.3
06-May-16,0,4.8,0,17.6,0,7.1,3.3,12
07-May-16,0,7.3,0,15,0,7.1,6.7,12
08-May-16,0,0,0,22.3,0,9.3,9.5,13.1
09-May-16,0,16.8,0,20.1,0,9.6,5.6,13.8
10-May-16,0,1.2,0,16.6,0,12.7,12.6,14.2
11-May-16,0,1.3,0,16.9,0,13.1,12.9,14.2
12-May-16,4,0,0,23,0,11,7.7,13.7
13-May-16,0,0,0,21.7,0,10.1,6.2,14.8
14-May-16,0,0,0,18,0,8.4,4.3,14.6
15-May-16,0,0,0,18.3,0,4.3,-0.6,13.2
16-May-16,0,0,0,17.9,0,7,1.1,14.3
17-May-16,0,2.2,0,17.8,0,6.2,0.7,13.7
18-May-16,0,0.8,0,16.1,0,8.2,4.2,13.6
19-May-16,0,0.2,0,19.2,0,7.3,1.4,13
20-May-16,0,3.9,0,14.1,0,9.9,6.8,14
21-May-16,0,17.8,0,17.2,0,11.1,8.1,13.7
22-May-16,0,4.9,0,15.8,0,5.1,0.6,12.6
23-May-16,0,0,0,16,0,4.2,-1.9,11.6
24-May-16,0,0,0,18.6,0,2.8,-2.4,11.8
25-May-16,0,0.2,0,14.6,0,7.2,1.2,12.9
26-May-16,0,0.5,0,12.8,0,6.4,1.5,13.3
27-May-16,0,0.1,0,15.8,0,6.4,0.9,13
28-May-16,0,0,0,20.2,0,9,4.4,14.3
29-May-16,0,0,0,21.3,0,7.5,2.2,15
30-May-16,4,0,0,22,0,8.5,2.7,15.2
31-May-16,0,0,0,22.4,0,8.9,3.5,15.8
01-Jun-16,0,0,0,22,0,8.1,2.5,15.6
02-Jun-16,0,0,0,21,0,8.4,4.6,16.5
03-Jun-16,0,0,0,21.2,0,4.7,-0.9,15.5
04-Jun-16,0,0,0,23.4,0,6.5,1.6,16
05-Jun-16,0,0,0,22.4,0,13.5,9.4,18.4
06-Jun-16,4,0,0,21.2,0,13.4,8.5,18.5
07-Jun-16,0,0,0,22.6,0,15.4,14.7,18.3
08-Jun-16,0,0,0,24.2,0,11.5,6.9,18.6
09-Jun-16,0,1.6,0,21.7,0,12.8,8,19.5
10-Jun-16,0,3,0,19.6,0,14.2,12.4,18.5
11-Jun-16,0,4.3,0,21.6,0,15.1,14.2,18.3
12-Jun-16,0,7.1,0,21.6,0,13.3,13.1,18
13-Jun-16,0,2.2,0,19.8,0,12.6,12.4,17.3
14-Jun-16,0,4.3,0,17.3,0,12.8,12.3,17
15-Jun-16,0,1.6,0,18.6,0,10.6,7.1,16.5
